x,y
1764466107.971786,1411,456
1764466108.0112243,1418,466
1764466108.052186,1417,509
1764466108.0771635,994,296
1764466108.1070862,1428,1140
1764466108.1370418,1328,512
1764466108.1670105,1202,705
1764466108.1972747,1174,845
1764466108.2264857,1211,925
1764466108.2723637,1210,920
1764466108.308781,1213,906
1764466108.341275,1218,911
1764466108.3814008,1224,927
1764466108.4072454,1230,914
1764466108.4368756,1234,911
1764466108.466169,1269,941
1764466108.497171,1431,1021
1764466108.5414085,1437,1004
1764466108.5812287,1444,1021
1764466108.6323087,1434,1010
1764466108.6915789,1399,967
1764466108.741612,1412,966
1764466108.777104,1446,979
1764466108.8162196,1456,985
1764466108.8568819,1463,1002
1764466108.8817062,1456,1013
1764466108.9175174,1455,1017
1764466108.9520547,1471,1020
1764466108.9811587,1469,1012
1764466109.0178974,1462,999
1764466109.0564504,1455,998
1764466109.0992439,1452,990
1764466109.1375346,1451,993
1764466109.171997,1449,986
1764466109.2066002,1443,974
1764466109.2414653,1453,982
1764466109.2715178,1474,987
1764466109.3066785,1479,987
1764466109.3366075,1474,996
1764466109.366046,1461,996
1764466109.4023058,1462,981
1764466109.4311173,1454,983
1764466109.4720325,1458,1000
1764466109.5016084,1465,1028
1764466109.5363095,1460,1017
1764466109.5714943,1447,1008
1764466109.5964305,1447,986
1764466109.6413865,1452,974
1764466109.6665652,1461,999
1764466109.7070472,1460,1010
1764466109.746493,1472,1017
1764466109.7816403,1474,1015
1764466109.821282,1463,1023
1764466109.866255,1461,1030
1764466109.9068463,1464,1030
1764466109.93327,1479,1018
