x,y
1764476316.1937463,1770,612
1764476316.2326777,1782,614
1764476316.2743683,1784,610
1764476316.31348,1768,612
1764476316.3395696,1766,600
1764476316.3678987,1756,580
1764476316.398689,1759,563
1764476316.428408,1762,566
1764476316.4629276,1743,569
1764476316.4883146,1740,578
1764476316.523272,1736,588
1764476316.5628746,1761,590
1764476316.5935524,1654,544
1764476316.6284351,1949,1241
1764476316.664012,1849,1164
1764476316.6884725,1840,1538
1764476316.7335284,2092,961
1764476316.7585065,1164,253
1764476316.7929325,1199,285
1764476316.828459,971,353
1764476316.8585193,966,369
1764476316.899461,971,370
1764476316.9284766,970,364
1764476316.952975,968,363
1764476316.9989495,948,360
1764476317.028234,920,345
1764476317.0688782,920,337
1764476317.0934293,913,339
1764476317.1233044,912,342
1764476317.163695,927,350
1764476317.1928124,934,363
1764476317.2233694,947,371
1764476317.268474,953,386
1764476317.298066,963,353
1764476317.3326578,963,316
1764476317.3728595,962,303
1764476317.41881,969,307
1764476317.438688,973,332
1764476317.4736059,973,334
1764476317.5037522,987,357
1764476317.5340297,992,369
1764476317.563772,983,372
1764476317.5984762,978,359
1764476317.6282094,962,346
1764476317.6631951,942,334
1764476317.7000866,928,334
1764476317.7285569,927,327
1764476317.7788224,937,348
1764476317.8188074,947,370
1764476317.8433552,975,368
1764476317.8676715,988,375
1764476317.8989015,987,389
1764476317.9281151,1016,388
1764476317.9678068,1020,379
1764476317.9997249,1004,375
1764476318.0278063,1003,380
1764476318.0688202,989,379
1764476318.098654,990,392
1764476318.1390593,981,394
