x,y
1764370398.3661685,1443,432
1764370398.4055886,1436,426
1764370398.45114,1435,419
1764370398.49111,1441,426
1764370398.520692,1452,427
1764370398.5656273,1443,421
1764370398.6113942,1436,419
1764370398.6509755,1427,426
1764370398.6864262,1164,536
1764370398.735559,762,613
1764370398.7817426,775,611
1764370398.8308454,769,594
1764370398.8808959,780,586
1764370398.9208362,772,577
1764370398.9660985,763,581
1764370399.0010564,775,938
1764370399.036055,781,949
1764370399.0663433,786,949
1764370399.0956805,789,944
1764370399.1310573,791,946
1764370399.1605852,789,938
1764370399.1961887,791,936
1764370399.226492,790,939
1764370399.26102,788,939
1764370399.2905948,784,937
1764370399.325704,785,932
1764370399.3607588,787,935
1764370399.3962035,782,929
1764370399.430427,778,926
1764370399.4605389,786,985
1764370399.4963727,792,965
1764370399.5315292,797,960
1764370399.5664115,799,962
1764370399.6015782,799,967
1764370399.6413417,793,965
1764370399.6810093,785,975
1764370399.725534,770,976
1764370399.781549,746,988
1764370399.8060377,731,1004
1764370399.8356934,737,997
1764370399.8794525,737,995
1764370399.9061258,734,998
1764370399.9361694,732,997
1764370399.9754362,732,999
1764370400.0109355,734,997
1764370400.045336,728,999
1764370400.0754156,731,999
1764370400.1060128,727,997
1764370400.1405437,724,996
1764370400.1804264,718,995
1764370400.2104182,687,1010
1764370400.2454736,695,1009
1764370400.2757864,701,1014
1764370400.3112915,699,1019
