x,y
1764370347.061014,1124,1009
1764370347.0951834,1125,1010
1764370347.1368785,1125,1012
1764370347.1711023,1119,1014
1764370347.2101076,1116,1013
1764370347.245271,1146,968
1764370347.2905571,1206,827
1764370347.335684,1218,825
1764370347.370857,1212,844
1764370347.4104588,1224,844
1764370347.445431,1223,844
1764370347.4854405,1214,841
1764370347.5207047,1070,622
1764370347.555843,961,282
1764370347.5859392,905,329
1764370347.6254156,937,290
1764370347.6509519,910,325
1764370347.695825,906,333
1764370347.735292,909,331
1764370347.7705576,896,322
1764370347.8060334,890,315
1764370347.840086,598,437
1764370347.8706145,590,418
1764370347.9051678,588,407
1764370347.950698,599,406
1764370347.9901862,603,404
1764370348.0256188,1056,341
1764370348.0557249,1550,238
1764370348.0903237,1637,204
1764370348.1259985,1663,183
1764370348.155887,1700,192
1764370348.1905203,1704,198
1764370348.230485,1696,199
1764370348.2602775,1694,194
1764370348.29536,1692,189
1764370348.3255312,1655,147
1764370348.370989,1644,149
1764370348.4000735,1656,154
1764370348.4354744,1655,168
1764370348.4658995,1643,161
1764370348.500772,1640,153
1764370348.530988,1651,157
1764370348.565569,1663,159
1764370348.5952635,1675,161
1764370348.625243,1678,157
1764370348.6650412,1679,154
1764370348.695076,1688,158
1764370348.7357945,1687,162
1764370348.7700007,1673,151
1764370348.8057837,1700,138
1764370348.841221,1709,127
1764370348.8808062,1708,122
1764370348.9159348,1708,131
1764370348.9555335,1696,125
1764370348.9999712,1692,122
1764370349.0353258,1698,147
