x,y
1764370361.8738956,695,154
1764370361.9138188,692,143
1764370361.9443867,667,123
1764370361.9792502,670,123
1764370362.0088866,671,124
1764370362.0441678,673,124
1764370362.0798016,672,127
1764370362.1147335,672,128
1764370362.1450582,673,128
1764370362.1801195,673,129
1764370362.2154167,675,127
1764370362.2492092,682,123
1764370362.2845154,686,124
1764370362.3142986,686,120
1764370362.3495557,686,120
1764370362.3848634,683,120
1764370362.4159682,682,120
1764370362.4547677,681,120
1764370362.4943461,679,119
1764370362.538933,677,119
1764370362.5837517,667,114
1764370362.618964,687,133
1764370362.649229,685,145
1764370362.6794405,682,152
1764370362.7188811,680,143
1764370362.7546382,680,140
1764370362.7838788,681,139
1764370362.8138921,681,145
1764370362.8490376,680,148
1764370362.8795457,675,152
1764370362.9145558,677,151
1764370362.948844,659,142
1764370362.979788,651,131
1764370363.019653,647,128
1764370363.053967,661,138
1764370363.0894158,671,136
1764370363.1238346,664,125
1764370363.164012,647,117
1764370363.1945703,660,128
1764370363.2293015,658,136
1764370363.2651732,671,149
1764370363.293823,674,156
1764370363.3289618,671,162
1764370363.3641078,671,161
1764370363.3945491,674,159
1764370363.4244359,672,162
1764370363.4692934,663,170
1764370363.5041459,651,178
1764370363.5345418,662,178
1764370363.5741596,664,177
1764370363.6141675,668,180
1764370363.6642704,670,172
1764370363.7095892,673,156
1764370363.7448938,680,162
1764370363.7890058,690,164
1764370363.829943,697,164
1764370363.858862,693,163
1764370363.8986483,689,165
1764370363.9239624,674,175
1764370363.9596512,664,172
1764370363.9857893,654,173
1764370364.0247808,651,174
1764370364.0661368,648,174
1764370364.093707,660,168
1764370364.1289968,677,169
1764370364.1586692,690,170
1764370364.1986964,696,176
1764370364.2387261,699,175
1764370364.2745624,704,162
1764370364.3136551,713,163
1764370364.354312,722,161
1764370364.3891494,721,156
1764370364.43315,724,156
1764370364.4693325,732,152
1764370364.5089746,736,148
1764370364.5538917,735,145
1764370364.5893972,738,142
1764370364.634444,736,144
1764370364.669495,742,144
1764370364.7038705,750,144
1764370364.7485414,747,147
1764370364.789502,743,164
1764370364.8289046,741,172
1764370364.8698123,741,165
1764370364.8986375,749,162
1764370364.9292693,734,155
1764370364.9639766,737,151
1764370364.9949148,734,150
1764370365.0290613,741,162
1764370365.0639045,734,176
1764370365.104392,729,189
1764370365.1337729,728,181
1764370365.1638744,735,178
1764370365.2095375,724,171
1764370365.2440507,720,139
1764370365.2747006,713,130
1764370365.3094225,712,129
1764370365.348891,713,131
1764370365.3784914,713,138
1764370365.4143784,712,144
1764370365.4486926,707,146
1764370365.4885545,704,145
1764370365.518965,716,148
1764370365.5542922,716,147
1764370365.584181,712,140
1764370365.6194646,710,147
1764370365.6488316,710,152
1764370365.689347,716,157
1764370365.7194145,719,159
1764370365.75407,715,158
1764370365.7892969,708,152
1764370365.8185604,706,148
1764370365.859549,695,141
