x,y
1764370385.4968379,4149,2026
1764370385.537465,1775,1001
1764370385.5719435,1772,1001
1764370385.6022265,4264,1907
1764370385.6321898,1770,1000
1764370385.672587,4219,1751
1764370385.7020156,1766,1001
1764370385.746936,1767,1001
1764370385.7770472,1735,909
1764370385.812482,1746,915
1764370385.851741,1857,1867
1764370385.8827822,1869,1879
1764370385.9174082,1734,914
1764370385.9524887,1734,907
1764370385.9872932,1617,841
1764370386.017293,1311,573
1764370386.0576303,1318,572
1764370386.0835776,1331,578
1764370386.1237135,1335,576
1764370386.1678782,1347,579
1764370386.212089,1351,577
1764370386.2577806,1355,573
1764370386.2870142,1356,571
1764370386.3216014,1350,577
1764370386.356948,1350,587
1764370386.3933132,1355,587
1764370386.4173727,1342,586
1764370386.4515944,1346,584
1764370386.49214,1344,580
1764370386.5273888,1347,575
1764370386.5620444,1352,579
1764370386.5976565,1356,605
1764370386.6318772,1344,608
1764370386.6668673,1313,560
1764370386.7074447,1308,530
1764370386.7476737,1305,514
1764370386.7769384,1309,518
1764370386.8122094,1320,529
1764370386.842461,1315,541
1764370386.8822818,1315,551
1764370386.9167175,1308,558
1764370386.946527,1308,557
1764370386.9815726,1302,557
1764370387.012517,1270,584
1764370387.046877,1178,608
1764370387.0818899,1181,608
1764370387.1168966,1184,606
1764370387.1474495,1197,604
1764370387.1824427,1204,603
1764370387.217056,1208,609
1764370387.2574418,1206,616
1764370387.3075018,1197,626
1764370387.356706,1192,624
1764370387.3973868,1193,613
1764370387.4315794,1186,590
1764370387.467413,1189,595
