x,y
1764370387.5072443,1168,597
1764370387.542359,1160,605
1764370387.577392,1158,601
1764370387.6177764,1160,597
1764370387.6470728,1175,591
1764370387.6769757,1186,597
1764370387.712106,1186,600
1764370387.7420707,1187,598
1764370387.7766805,1186,605
1764370387.812906,1180,601
1764370387.8427494,1172,586
1764370387.8716147,1168,576
1764370387.9114845,1171,574
1764370387.9517534,1167,572
1764370387.9972928,1165,571
1764370388.0219471,1163,575
1764370388.056424,1166,577
1764370388.0971785,1158,580
1764370388.1320791,1153,584
1764370388.166836,1158,583
1764370388.2026598,1173,578
1764370388.2367136,1205,576
1764370388.2718203,1226,564
1764370388.3069637,1221,571
1764370388.3520322,1212,574
1764370388.386994,1211,586
1764370388.4272826,1222,589
1764370388.4717867,1232,596
1764370388.5218043,1237,593
1764370388.5466254,1236,588
1764370388.583123,1229,593
1764370388.6164103,1224,593
1764370388.6464164,1192,609
1764370388.6772568,1188,603
1764370388.7169614,1190,601
1764370388.7514944,1192,600
1764370388.7826235,1196,603
1764370388.8173168,1186,611
1764370388.8576305,1174,614
1764370388.8918545,1166,609
1764370388.9382656,1178,606
1764370388.9670482,1176,598
1764370389.0020125,1172,589
1764370389.0371811,1164,590
1764370389.0663395,1161,584
1764370389.1016374,1163,581
1764370389.1318133,1172,584
1764370389.161849,1165,584
1764370389.197038,1160,577
1764370389.226368,1160,567
1764370389.2622156,1164,563
1764370389.306902,1163,569
1764370389.3524535,1166,571
1764370389.3797967,1157,581
1764370389.4120157,1158,579
1764370389.4522862,1151,580
1764370389.4816303,1148,586
1764370389.517342,1148,586
1764370389.5574286,1121,586
1764370389.605782,1119,579
1764370389.6467326,1132,567
1764370389.6768982,1137,573
1764370389.7163181,1130,572
1764370389.7421186,1120,573
1764370389.7820992,1121,568
1764370389.8127396,1111,565
1764370389.846601,1134,580
1764370389.8915691,1129,574
1764370389.9316456,1132,582
1764370389.9562998,1128,592
1764370389.991636,1140,590
1764370390.0214868,1141,593
1764370390.0568445,1135,600
1764370390.0919743,1146,602
1764370390.1264174,1152,609
1764370390.1626253,1152,611
1764370390.1965544,1147,617
1764370390.2265792,1151,621
1764370390.2612298,1154,622
1764370390.2963278,1149,625
1764370390.332278,1213,639
1764370390.3618758,1210,634
1764370390.3923604,1215,630
1764370390.4220848,1226,630
1764370390.456722,1227,626
1764370390.4868627,1232,625
1764370390.5171483,1227,625
1764370390.5519044,1263,604
1764370390.5868473,1260,608
1764370390.6217203,1260,608
1764370390.6613667,1252,612
1764370390.7015173,1248,613
1764370390.746377,1252,617
1764370390.783342,1264,621
1764370390.8167298,1266,624
1764370390.8570962,1267,620
1764370390.886625,1267,614
1764370390.916893,1265,616
1764370390.947174,1266,606
1764370390.9828773,1270,588
1764370391.021808,1275,575
1764370391.0524695,1269,570
1764370391.0912516,1255,571
1764370391.1268942,1254,579
1764370391.1571522,1255,568
1764370391.191683,1246,574
1764370391.2261407,1249,569
1764370391.2563882,1262,574
1764370391.2901006,1269,571
1764370391.3217506,1274,575
1764370391.356838,1261,578
1764370391.3918452,1253,582
1764370391.426331,1245,591
1764370391.4563909,1247,588
