x,y
1764370381.117567,2006,883
1764370381.1578932,1982,895
1764370381.2025006,1989,863
1764370381.2429476,1955,931
1764370381.282986,1957,934
1764370381.3279905,1997,887
1764370381.3629417,1733,1326
1764370381.3979607,1908,919
1764370381.4377346,1856,989
1764370381.4780922,1893,964
1764370381.5225408,1899,930
1764370381.5623674,1873,983
1764370381.6080039,1896,945
1764370381.6571093,1874,983
1764370381.70293,1927,919
1764370381.7428725,1897,930
1764370381.7825716,1872,989
1764370381.822556,1877,910
1764370381.8576689,1910,957
1764370381.8977342,1924,927
1764370381.9372306,1904,940
1764370381.9823608,1911,946
1764370382.0181675,1927,951
1764370382.0621967,1859,965
1764370382.1020362,1879,970
1764370382.1477873,1894,941
1764370382.1931043,1905,941
1764370382.2327356,1885,953
1764370382.2679174,1910,961
1764370382.3074062,1915,927
1764370382.342479,1767,980
1764370382.387858,1743,968
1764370382.42225,1749,964
1764370382.4724555,1755,973
1764370382.51225,1742,959
1764370382.5471792,1737,957
1764370382.587368,1745,954
1764370382.632784,1747,958
1764370382.6719604,1750,959
1764370382.7077672,1746,959
1764370382.7524223,1792,912
1764370382.8029923,1744,955
1764370382.8521554,1745,951
1764370382.902944,1744,950
1764370382.9370263,1746,950
1764370382.9721222,1751,957
1764370383.0119495,1744,956
1764370383.0578115,1816,976
1764370383.092447,1751,961
1764370383.1271439,1743,952
1764370383.1677,1744,947
1764370383.2073326,1748,944
1764370383.247151,1754,945
1764370383.2876904,1750,946
1764370383.3219464,1756,946
1764370383.362502,1745,944
1764370383.4026375,1745,945
1764370383.4471498,1746,945
1764370383.483551,1749,942
1764370383.5180247,2078,854
1764370383.6475604,1752,945
1764370383.6872373,1748,944
1764370383.7218378,1743,966
1764370383.7574651,1742,960
1764370383.8422027,1741,959
1764370383.8873756,1740,954
1764370383.94194,1739,953
1764370383.9825056,1746,955
1764370384.0570178,1747,956
1764370384.0922751,1747,953
1764370384.1322417,1777,959
1764370384.1775336,1794,953
1764370384.212879,1793,953
1764370384.5080402,1802,954
1764370384.572869,1802,985
1764370384.6118987,1806,986
1764370384.6923695,1813,989
1764370384.7268765,1805,989
1764370384.7567499,1802,983
1764370384.8370035,1801,978
1764370384.8718116,1804,975
1764370384.9768484,1806,978
1764370385.0176322,1807,977
