x,y
1764370308.694114,1023,794
1764370308.7343035,1012,717
1764370308.7790303,965,623
1764370308.8191724,961,634
1764370308.8437138,952,634
1764370308.8742223,954,624
1764370308.9042222,884,492
1764370308.9436176,715,255
1764370308.9736805,728,190
1764370309.0086207,744,211
1764370309.0395775,664,230
1764370309.0738938,666,218
1764370309.1040835,661,208
1764370309.1391656,663,207
1764370309.1687052,663,202
1764370309.203851,667,195
1764370309.2387364,1122,393
1764370309.279227,1481,496
1764370309.3194876,1479,520
1764370309.3621857,1469,508
1764370309.394792,1484,503
1764370309.4285586,1486,504
1764370309.4597688,1494,524
1764370309.4985201,1505,717
1764370309.524639,1523,734
1764370309.5586307,1527,726
1764370309.5887384,1519,723
1764370309.6288378,1517,719
1764370309.6585305,1529,718
1764370309.699057,1532,714
1764370309.7335541,1537,713
1764370309.7597692,1520,708
1764370309.8042605,1542,737
1764370309.8490224,1551,751
1764370309.9010346,1551,749
1764370309.9337718,1556,748
1764370309.9636889,1552,758
1764370310.0053835,1557,757
1764370310.0339472,1560,759
1764370310.06382,1481,809
1764370310.1036415,1471,798
1764370310.139886,1467,799
1764370310.1845524,1465,790
1764370310.2236326,1461,788
1764370310.2644045,1464,786
1764370310.2994153,1467,788
1764370310.3387742,1465,789
1764370310.3741043,1466,790
1764370310.403783,1462,789
1764370310.439421,1462,788
1764370310.474146,1462,790
1764370310.504383,1464,791
1764370310.545507,1465,790
1764370310.5692315,1471,792
1764370310.6035907,1473,794
