x,y
1764370321.4881797,477,343
1764370321.5324368,466,321
1764370321.5626276,474,311
1764370321.599471,479,312
1764370321.6275346,472,317
1764370321.6640785,712,336
1764370321.6982312,995,338
1764370321.7430692,987,361
1764370321.7734373,975,359
1764370321.8027325,984,350
1764370321.8334773,985,348
1764370321.8686352,986,356
1764370321.8983145,988,371
1764370321.9285538,995,384
1764370321.964475,1040,448
1764370321.9935641,1260,640
1764370322.0380092,1295,650
1764370322.0781488,1294,656
1764370322.1226287,1288,664
1764370322.1773863,1285,677
1764370322.2178779,1317,649
1764370322.2531567,1570,253
1764370322.2873878,1639,215
1764370322.3225636,1639,207
1764370322.3525486,1632,206
1764370322.3897264,1644,213
1764370322.4281595,1653,213
1764370322.4676507,1654,224
1764370322.49682,924,784
1764370322.5279162,624,832
1764370322.5626414,656,814
1764370322.6003547,674,793
1764370322.6275756,678,791
1764370322.6641846,673,793
1764370322.6934676,676,796
1764370322.727374,398,854
1764370322.7687352,200,883
1764370322.7929802,226,907
1764370322.8385577,242,912
1764370322.8824332,243,915
1764370322.907389,247,895
1764370322.9423337,244,888
1764370322.972478,241,903
1764370323.0124614,236,899
1764370323.0530894,242,894
1764370323.0848505,239,898
1764370323.1174617,239,888
1764370323.1572988,249,867
1764370323.1922805,221,918
1764370323.222395,211,932
1764370323.27246,202,922
1764370323.3131213,212,917
1764370323.3573186,220,921
1764370323.3925905,211,922
1764370323.433215,176,976
