x,y
1764370297.8502982,1816,537
1764370297.900238,1813,528
1764370297.93536,1810,513
1764370297.9747138,1818,517
1764370298.0154438,1831,517
1764370298.052872,1834,514
1764370298.0895789,1837,511
1764370298.1249,1839,508
1764370298.1612587,1851,501
1764370298.2055023,1859,572
1764370298.2346199,1870,589
1764370298.269709,1879,585
1764370298.309526,1870,571
1764370298.3502421,1877,572
1764370298.395285,1872,575
1764370298.4308586,1875,571
1764370298.470443,1873,573
1764370298.5156784,1881,577
1764370298.554674,1882,576
1764370298.6045172,1870,566
1764370298.6496086,1867,558
1764370298.6848738,1834,549
1764370298.7251406,1844,548
1764370298.7647,1851,549
1764370298.8008018,1848,550
1764370298.8354185,1836,810
1764370298.8698509,1895,567
1764370298.9098618,1863,568
1764370298.9346905,1859,545
1764370298.9754827,1840,562
1764370299.009784,1762,501
1764370299.044875,1798,497
1764370299.0844843,1830,515
1764370299.1204336,1835,532
1764370299.1548932,1835,532
1764370299.1913083,1835,523
1764370299.235051,1840,519
1764370299.2744527,1841,518
1764370299.309692,1833,510
1764370299.3451934,1825,508
1764370299.3854074,1826,506
1764370299.425399,1815,507
1764370299.4699426,1821,508
1764370299.509561,1816,515
1764370299.5547702,1821,528
1764370299.5898902,1809,535
1764370299.6311624,1801,526
1764370299.6702957,1800,507
1764370299.7150104,1790,501
1764370299.7602646,1771,525
1764370299.8001459,1776,527
1764370299.834895,1779,537
1764370299.8749921,1779,537
1764370299.91473,1773,544
1764370299.9551775,1768,552
1764370299.9947252,1772,547
1764370300.0398176,1763,555
1764370300.0753243,1759,554
1764370300.109862,1757,556
1764370300.150594,1749,640
1764370300.1903157,1751,640
1764370300.2295918,1746,636
1764370300.2693555,1745,645
1764370300.3093474,1751,648
1764370300.3535244,1750,644
1764370300.389708,1745,647
1764370300.435137,1750,643
1764370300.474327,1753,641
1764370300.5203094,1756,640
1764370300.56511,1758,627
1764370300.6101224,1751,617
1764370300.645479,1752,620
1764370300.684778,1753,621
1764370300.725149,1753,609
1764370300.7597091,1751,605
1764370300.8049362,1751,606
1764370300.8506153,1774,606
1764370300.8898506,1775,608
1764370300.929667,1773,603
1764370300.9601207,1775,596
1764370301.0010035,1768,587
1764370301.044566,1767,586
1764370301.085182,1768,586
1764370301.1205864,1773,585
1764370301.1594875,1772,586
1764370301.1983764,1777,588
1764370301.2352962,1767,582
1764370301.2746787,1760,571
1764370301.3101897,1749,577
1764370301.3450475,1736,576
1764370301.3901813,1747,583
1764370301.4354692,1763,580
1764370301.469571,1746,586
1764370301.5099688,1744,602
1764370301.554574,1737,606
1764370301.599455,1736,610
1764370301.6347988,1744,609
1764370301.6746457,1741,608
1764370301.714621,1737,607
1764370301.751085,1741,611
1764370301.7898982,1736,605
1764370301.8295908,1728,595
