subject,model,mean_error,variance
subject_001,similarity,89.97439233212495,2858.308767189262
subject_001,poly,85.72017336759507,3008.676813647082
subject_001,"rbf[thin_plate,s=1.0]",91.3635421305421,3024.9722015499196
subject_001,"rbf[multiquadric,s=0.0]",89.45689852776368,2862.040277659718
subject_001,"rbf[multiquadric,s=1.0]",124.62899036796507,5639.149883789286
subject_001,"rbf[multiquadric,s=2.0]",179.91797679801348,13006.98798232007
subject_001,tps,90.99878711745085,2952.503110239715
subject_001,pwa,101.45421765334449,6531.166883316932
subject_001,gpr,83.05097591089867,3135.82437114117
subject_001,"sim+rbf[thin_plate,s=1.0]",91.05790865796314,2967.6426346220815
subject_001,"sim+rbf[multiquadric,s=0.0]",91.3643719481715,2881.3399143954757
subject_001,"sim+rbf[multiquadric,s=1.0]",85.13037452197496,2871.444600452786
subject_001,"sim+rbf[multiquadric,s=2.0]",83.55979768602347,2809.1421726347317
subject_001,sim+tps,90.99878711876826,2952.5031101707054
subject_001,sim+pwa,101.45421765334451,6531.166883316932
subject_001,sim+gpr,86.77401462320836,3194.349382977089
subject_002,similarity,78.910833598341,2220.1808099332065
subject_002,poly,81.97311467269068,2531.850001780925
subject_002,"rbf[thin_plate,s=1.0]",82.26978285324113,2847.2926252117036
subject_002,"rbf[multiquadric,s=0.0]",77.24248158633817,2597.3234933712856
subject_002,"rbf[multiquadric,s=1.0]",103.77999993647552,3132.9994539081235
subject_002,"rbf[multiquadric,s=2.0]",151.70467344011035,8835.873696611856
subject_002,tps,80.89084813900195,2814.085111415429
subject_002,pwa,116.70377517335294,12583.5695028094
subject_002,gpr,77.72157101283226,2132.824538096054
subject_002,"sim+rbf[thin_plate,s=1.0]",80.88364099669046,2783.540585332298
subject_002,"sim+rbf[multiquadric,s=0.0]",81.22867929263427,2938.2398210225683
subject_002,"sim+rbf[multiquadric,s=1.0]",73.52108013131588,1468.92346902799
subject_002,"sim+rbf[multiquadric,s=2.0]",72.77145821496339,1374.730687131275
subject_002,sim+tps,80.89084814444846,2814.08511291324
subject_002,sim+pwa,116.70377517335294,12583.5695028094
subject_002,sim+gpr,77.1679592267643,2190.2554168151887
subject_003,similarity,144.21329988556286,12872.150130673852
subject_003,poly,134.823745316149,13903.054119425138
subject_003,"rbf[thin_plate,s=1.0]",141.23608092259988,17402.401388984785
subject_003,"rbf[multiquadric,s=0.0]",127.58631472399078,12673.663158548392
subject_003,"rbf[multiquadric,s=1.0]",151.97286467228264,9098.74585195747
subject_003,"rbf[multiquadric,s=2.0]",202.83190170551816,13539.224894387742
subject_003,tps,136.86217298387442,16096.956275164304
subject_003,pwa,127.6777184362092,14011.91704777963
subject_003,gpr,124.10195603469616,9005.071191762943
subject_003,"sim+rbf[thin_plate,s=1.0]",139.00161083108796,16779.52089096189
subject_003,"sim+rbf[multiquadric,s=0.0]",133.90029522718686,14406.87453797903
subject_003,"sim+rbf[multiquadric,s=1.0]",113.7445837813136,10173.770698599244
subject_003,"sim+rbf[multiquadric,s=2.0]",115.1062965057753,10447.786389587547
subject_003,sim+tps,136.86217311019266,16096.956305100726
subject_003,sim+pwa,127.67771843620916,14011.917047779638
subject_003,sim+gpr,126.95446285220004,11526.915347483766
subject_004,similarity,106.92787104743294,7002.973085713752
subject_004,poly,132.67202071641174,8136.220596800522
subject_004,"rbf[thin_plate,s=1.0]",130.07682878608958,8399.748746300373
subject_004,"rbf[multiquadric,s=0.0]",116.50650491606343,6014.067866540813
