x,y
914,655
921,655
918,643
919,656
910,652
912,639
934,629
949,622
959,624
961,638
957,654
952,648
952,625
936,626
921,680
908,739
899,752
892,738
903,714
941,716
945,706
938,694
894,627
885,576
895,578
907,602
892,635
882,670
890,686
909,655
920,629
907,621
920,627
924,617
914,616
923,612
931,614
931,621
944,628
963,613
965,612
954,635
944,643
945,627
931,622
888,624
870,622
863,625
891,630
915,631
932,629
931,634
928,630
928,620
933,618
916,633
899,652
920,648
921,635
914,645
928,647
925,639
922,619
907,625
926,648
963,679
959,668
986,655
983,637
979,624
961,624
913,641
881,649
880,655
896,645
892,637
884,638
884,638
883,638
890,663
912,680
910,699
897,695
892,687
902,700
902,730
918,726
931,714
926,724
924,726
910,729
888,708
905,713
940,722
927,715
909,707
895,702
908,710
892,715
896,722
890,718
876,731
911,746
929,766
946,776
950,788
978,788
988,793
989,789
977,795
970,793
962,786
975,780
987,773
981,758
959,740
945,735
949,715
939,698
