timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-17T12:03:41.697,13,952,417,928.6,417.3333333333333,55.55373774803796,90
2025-10-17T12:03:48.109,1,729,238,706.9777777777778,254.8,35.26665966533572,90
2025-10-17T12:03:54.523,9,729,953,715.6363636363636,826.6704545454545,44.41178780077601,88
2025-10-17T12:04:00.933,12,506,417,503.60674157303373,436.561797752809,42.72845354480447,89
2025-10-17T12:04:07.341,2,1175,238,1154.9,276.6333333333333,53.84122749137298,90
2025-10-17T12:04:13.754,11,1621,953,1556.7977528089887,934.6516853932584,48.31085692268317,89
2025-10-17T12:04:20.167,10,1175,953,1141.0588235294117,853.4,66.35741954015151,85
2025-10-17T12:04:26.575,7,1621,596,1505.4545454545455,601.7272727272727,43.07093418885672,88
2025-10-17T12:04:32.979,17,1398,774,1367.7555555555555,747.9777777777778,45.363541133795216,90
2025-10-17T12:04:39.374,4,283,596,289.7011494252874,567.0229885057471,60.36366646276644,87
2025-10-17T12:04:45.770,0,283,238,290.1123595505618,244.46067415730337,52.271438133457075,89
2025-10-17T12:04:52.194,16,952,774,920.1348314606741,649.1123595505618,44.54958838218478,89
2025-10-17T12:04:58.613,14,1398,417,1343.752808988764,378.29213483146066,44.2763241438007,89
2025-10-17T12:05:05.033,5,729,596,703.9101123595506,547.6966292134831,57.89879681733323,89
2025-10-17T12:05:11.456,3,1621,238,1591.7191011235955,271.9438202247191,30.554187750491526,89
2025-10-17T12:05:17.882,6,1175,596,1143.438202247191,549.0898876404494,37.113429383117975,89
2025-10-17T12:05:24.301,15,506,774,523.2696629213483,648.5730337078652,57.77905450072372,89
2025-10-17T12:05:30.712,8,283,953,315.35632183908046,846.2528735632184,56.921845068741916,87
