x,y
1608,962
1594,948
1589,950
1564,939
1544,921
1509,911
1520,910
1517,906
1497,888
1500,883
1491,863
1503,848
1530,860
1556,883
1548,902
1538,919
1543,929
1550,937
1550,934
1550,945
1563,947
1554,931
1542,912
1520,880
1525,873
1542,899
1566,944
1593,982
1591,987
1581,981
1594,983
1619,985
1605,949
1604,911
1573,926
1569,969
1568,980
1563,975
1559,972
1569,974
1586,974
1590,975
1586,971
1583,971
1590,969
1598,975
1602,983
1578,976
1559,963
1552,980
1545,987
1556,989
1592,993
1600,992
1611,989
1560,967
1528,934
1516,922
1519,932
1500,927
1502,930
1508,941
1507,924
1524,919
1529,919
1549,950
1582,965
1593,959
1586,928
1571,923
1584,926
1599,921
1594,917
1610,902
1608,914
1606,912
1579,895
1541,895
1518,902
1519,903
1520,910
1523,903
1538,901
1541,911
1535,907
1531,907
1529,907
1537,908
1540,918
1555,922
1568,908
1566,903
1560,894
1572,887
1564,890
1565,917
1593,956
1607,976
1606,971
1612,968
1612,952
1606,952
1601,942
1590,927
1587,929
1578,928
1583,946
1603,942
1605,940
1571,945
1556,947
1557,946
1566,948
1567,939
1560,922
1548,927
1571,921
1594,922
1580,915
