x,y
1523,610
1557,610
1582,608
1575,615
1564,607
1547,617
1532,638
1494,639
1465,625
1456,619
1455,620
1453,626
1469,634
1490,632
1489,623
1485,614
1471,601
1460,615
1475,616
1475,626
1466,631
1469,617
1505,583
1551,548
1567,548
1569,562
1551,571
1522,554
1525,544
1534,572
1567,608
1568,620
1528,634
1465,645
1456,636
1476,629
1481,631
1485,630
1478,636
1474,646
1472,639
1477,631
1476,640
1480,651
1501,640
1505,628
1490,626
1496,640
1500,629
1497,615
1491,603
1488,610
1494,612
1496,613
1509,610
1537,599
1536,586
1533,591
1554,590
1545,594
1549,588
1546,585
1533,579
1515,572
1526,573
1530,577
1530,580
1523,582
1514,561
1490,545
1476,558
1471,570
1472,570
1482,559
1498,561
1510,555
1504,572
1502,561
1508,566
1504,571
1503,586
1489,589
1491,588
1497,594
1497,614
1497,622
1496,604
1496,583
1511,587
1528,572
1524,580
1513,578
1511,595
1513,587
1504,579
1491,592
1494,587
1509,607
1509,615
1495,622
1486,628
1488,632
1491,623
1481,622
1478,624
1489,620
1489,611
1478,599
1507,612
1521,619
1527,626
1533,636
1520,644
1520,646
1527,669
1541,658
1533,665
1532,680
