x,y
1272,328
1269,311
1267,308
1273,323
1275,350
1319,418
1329,418
1338,420
1344,424
1359,438
1374,451
1384,459
1382,463
1373,465
1355,453
1352,440
1359,434
1405,377
1383,359
1384,358
1390,355
1387,348
1391,345
1399,344
1404,351
1409,363
1412,368
1416,366
1421,376
1420,379
1419,376
1418,376
1425,378
1428,382
1429,388
1433,395
1435,396
1441,396
1438,392
1431,387
1430,389
1430,397
1424,396
1427,393
1421,382
1426,369
1427,360
1427,360
1427,364
1428,372
1430,375
1433,373
1434,374
1434,384
1437,386
1437,396
1436,401
1438,413
1440,413
1435,412
1437,411
1444,407
1444,405
1447,406
1435,414
1421,419
1416,412
1419,417
1421,414
1411,410
1405,408
1406,408
1404,411
1403,417
1405,416
1407,396
1411,385
1408,381
1398,383
1385,379
1386,377
1391,376
1386,370
1377,369
1367,358
1369,356
1374,350
1372,347
1371,349
1378,348
1384,350
1390,350
1394,339
1408,336
1417,333
1412,327
1407,329
1409,334
1417,339
1416,342
1414,344
1412,343
1412,343
1415,356
1414,364
1410,360
1409,353
1415,349
1424,344
1432,348
1444,350
1451,352
1453,351
1452,346
1449,340
1453,337
1453,333
1457,332
1455,329
