timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-11-15T15:37:41.288,2,1215,132,1155.2,211.0,36.138990946990575,30
2025-11-15T15:37:47.686,0,163,132,184.96666666666667,167.33333333333334,66.60621425796379,30
2025-11-15T15:37:54.085,15,426,828,308.51724137931035,747.6551724137931,62.4990463660897,29
2025-11-15T15:38:00.489,16,952,828,986.9655172413793,862.9655172413793,13.41888920126987,29
2025-11-15T15:38:06.892,4,163,596,84.33333333333333,433.8333333333333,62.328921412490715,30
2025-11-15T15:38:13.297,1,689,132,637.8965517241379,93.93103448275862,25.948590901971144,29
2025-11-15T15:38:19.696,3,1741,132,1617.2068965517242,165.89655172413794,34.18784230156421,29
2025-11-15T15:38:26.094,12,426,364,431.3448275862069,349.44827586206895,45.040871913044455,29
2025-11-15T15:38:32.497,7,1741,596,1715.0714285714287,527.0,24.647411587409817,28
2025-11-15T15:38:38.888,6,1215,596,1185.551724137931,661.9655172413793,24.16333638403616,29
2025-11-15T15:38:51.679,17,1478,828,1615.6785714285713,827.4285714285714,6.149809189009403,28
2025-11-15T15:38:58.073,10,1215,1060,1065.2068965517242,1005.6551724137931,62.58823023232678,29
2025-11-15T15:39:04.477,14,1478,364,1359.4827586206898,386.6551724137931,68.13520865704893,29
2025-11-15T15:39:10.864,9,689,1060,774.0,1064.103448275862,16.667839831877366,29
2025-11-15T15:39:17.254,5,689,596,691.6896551724138,574.9310344827586,23.377021554123907,29
2025-11-15T15:39:23.652,13,952,364,944.1666666666666,308.23333333333335,40.137070700842685,30
2025-11-15T15:39:30.046,11,1741,1060,1862.0,934.5769230769231,21.465845997274325,26
2025-11-15T15:39:36.440,8,163,1060,342.1034482758621,1126.344827586207,42.216699334917685,29
