x,y
1201,664
1205,658
1203,649
1202,658
1182,663
1172,664
1171,666
1173,660
1172,641
1176,633
1182,657
1192,677
1198,682
1199,683
1197,684
1195,684
1188,690
1185,691
1180,685
1182,684
1181,684
1178,678
1172,668
1169,660
1173,638
1183,621
1186,619
1192,623
1192,633
1200,640
1211,657
1220,664
1233,684
1242,690
1224,630
1211,591
1206,586
1208,593
1203,587
1200,599
1196,604
1198,611
1197,621
1191,622
1187,620
1191,617
1195,614
1189,601
1180,579
1177,573
1178,576
1178,576
1180,571
1175,560
1174,559
1180,552
1172,548
1161,547
1155,549
1162,556
1166,558
1165,561
1155,562
1154,565
1152,565
1149,570
1142,567
1147,565
1154,569
1146,564
1130,559
1127,554
1123,556
1121,561
1123,557
1133,557
1137,545
1140,538
1140,549
1132,563
1121,562
1124,547
1133,546
1147,553
1163,568
1179,587
1182,598
1182,594
1187,598
1190,608
1182,605
1177,600
1167,581
1163,572
1156,563
1155,571
1156,573
1151,570
1146,566
1140,565
1145,561
1143,566
1147,570
1138,565
1132,564
1122,557
1124,557
1131,557
1137,559
1134,558
1136,554
1131,555
1123,556
1124,553
1143,565
1154,578
1160,574
1159,549
