x,y
1186,113
1184,114
1178,107
1172,97
1160,103
1159,119
1155,106
1161,76
1180,86
1189,88
1181,80
1173,76
1184,73
1193,82
1193,87
1183,104
1178,106
1191,102
1191,102
1191,104
1198,98
1211,83
1214,80
1213,79
1205,78
1197,77
1196,83
1203,94
1201,92
1192,100
1183,94
1193,92
1197,104
1184,102
1180,91
1186,94
1182,103
1187,97
1189,101
1197,114
1197,121
1189,126
1198,118
1184,118
1160,140
1154,148
1151,153
1150,156
1153,163
1155,164
1157,151
1155,155
1161,152
1163,149
1173,155
1186,155
1190,159
1190,158
1181,134
1173,122
1166,138
1171,147
1179,150
1188,145
1180,145
1172,145
1156,142
1166,132
1165,135
1176,136
1173,133
1171,127
1167,124
1166,119
1162,108
1168,111
1163,119
1161,141
1159,145
1152,152
1150,155
1143,155
1131,148
1122,148
1122,157
1129,151
1127,142
1128,141
1129,140
1130,133
1135,137
1128,135
1129,129
1127,120
1124,118
1116,127
1128,150
1133,151
1135,162
1132,155
1128,142
1117,133
1117,124
1133,109
1136,103
1133,109
1141,122
1142,126
1142,138
1144,146
1146,141
1162,135
1158,124
1135,127
1134,126
1154,122
1177,104
1183,100
1178,111
