timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-13T20:58:52.398,7,1741,596,1743.142857142857,698.4033613445379,,,,,2,102,,,,,25.5,119
2025-11-13T20:58:58.804,16,952,828,890.2083333333334,780.4916666666667,,,,,-61,-47,,,,,26.45,120
2025-11-13T20:59:05.210,6,1215,596,1153.9661016949153,641.542372881356,,,,,-61,45,,,,,31.58,118
2025-11-13T20:59:11.599,10,1215,1060,1120.1932773109243,1002.1848739495798,,,,,-94,-57,,,,,15.36,119
2025-11-13T20:59:18.004,13,952,364,895.2773109243698,407.99159663865544,,,,,-56,43,,,,,21.96,119
2025-11-13T20:59:24.410,15,426,828,422.65546218487395,766.6806722689075,,,,,-3,-61,,,,,27.04,119
2025-11-13T20:59:30.805,2,1215,132,1206.6833333333334,212.01666666666668,,,,,-8,80,,,,,26.95,120
2025-11-13T20:59:37.208,3,1741,132,1712.4083333333333,264.7083333333333,,,,,-28,132,,,,,52.28,120
2025-11-13T20:59:43.598,5,689,596,686.4873949579832,563.7983193277311,,,,,-2,-32,,,,,28.12,119
2025-11-13T20:59:49.989,0,163,132,171.3109243697479,146.1596638655462,,,,,8,14,,,,,29.84,119
2025-11-13T20:59:56.379,8,163,1060,223.8090909090909,1001.4909090909091,,,,,60,-58,,,,,54.65,110
2025-11-13T21:00:02.773,17,1478,828,1408.075,824.625,,,,,-69,-3,,,,,25.21,120
2025-11-13T21:00:09.164,9,689,1060,665.5966386554621,906.6722689075631,,,,,-23,-153,,,,,36.49,119
2025-11-13T21:00:15.570,11,1741,1060,1702.5416666666667,1003.1333333333333,,,,,-38,-56,,,,,14.13,120
2025-11-13T21:00:21.959,4,163,596,194.21848739495798,594.5546218487395,,,,,31,-1,,,,,23.47,119
2025-11-13T21:00:28.359,12,426,364,435.3193277310924,381.7647058823529,,,,,9,17,,,,,22.78,119
2025-11-13T21:00:34.753,14,1478,364,1464.4621848739496,478.3613445378151,,,,,-13,114,,,,,27.46,119
2025-11-13T21:00:41.148,1,689,132,674.5378151260504,154.68067226890756,,,,,-14,22,,,,,27.0,119
