x,y
351,324
313,338
295,355
320,365
328,379
350,377
356,366
333,365
314,341
320,320
350,332
361,348
356,350
355,350
359,354
360,349
364,345
367,350
364,359
358,359
347,363
355,370
372,373
377,359
380,346
376,355
361,368
365,370
358,379
353,375
348,363
346,351
343,365
337,392
333,396
324,376
328,365
319,347
297,335
298,345
295,364
283,364
291,365
297,374
315,384
313,373
332,351
355,333
337,332
294,352
277,359
277,358
260,331
249,335
266,341
281,347
299,347
296,344
305,333
322,327
350,343
372,380
363,393
353,386
337,363
324,341
301,314
297,323
298,345
297,343
297,348
318,356
353,364
376,355
377,332
364,341
345,351
351,361
354,364
337,366
340,368
335,371
334,367
330,368
333,374
327,393
327,416
321,441
314,439
319,406
328,385
343,384
363,382
359,387
349,384
347,389
346,387
335,385
322,376
315,383
330,387
355,384
344,377
321,385
309,386
331,396
341,398
343,393
350,389
356,391
356,400
347,413
335,426
316,433
294,431
283,429
286,432
294,428
