x,y
754,250
759,240
752,252
727,263
709,263
724,224
737,211
733,214
730,210
731,197
740,203
726,219
702,248
705,258
713,249
731,241
741,231
744,216
736,211
735,207
742,205
765,200
769,201
766,192
755,194
755,218
747,241
739,249
732,238
749,243
766,240
770,232
753,220
751,217
757,231
758,241
757,252
761,267
760,272
752,287
747,293
747,289
761,276
782,267
788,258
790,259
799,265
801,267
803,265
806,265
802,257
799,251
797,253
802,247
815,238
817,228
796,216
792,210
795,204
792,205
781,227
766,238
763,255
771,279
777,293
786,294
789,285
791,273
793,268
787,273
759,274
753,272
757,262
755,243
768,225
778,212
752,213
762,228
771,240
776,242
776,243
777,237
776,217
783,211
790,216
782,225
779,239
773,247
776,251
769,252
765,265
777,288
781,295
793,265
776,218
769,214
772,238
782,273
790,274
793,258
794,264
789,269
794,271
796,269
799,274
790,274
794,263
799,259
793,246
787,229
780,217
767,221
751,227
752,220
744,219
741,214
747,227
