x,y
821,708
809,718
766,734
753,735
740,723
746,721
743,725
740,727
740,725
725,726
730,733
725,733
729,733
729,737
715,733
714,731
717,730
724,732
740,728
761,728
765,735
769,726
769,723
761,717
743,710
731,708
727,705
720,709
719,716
728,722
737,724
753,718
776,722
792,719
803,737
815,745
826,734
835,720
829,726
815,731
822,739
829,739
804,733
772,737
756,744
753,745
774,739
801,745
800,748
782,749
767,745
766,736
763,738
771,732
799,721
804,713
799,713
809,719
809,721
802,719
795,704
790,686
794,690
804,703
813,711
808,711
778,706
769,708
772,720
777,718
779,717
777,708
776,697
768,694
744,688
720,672
727,676
749,684
777,686
779,681
783,683
778,699
760,724
752,720
738,700
732,694
734,702
746,714
761,715
767,724
766,714
762,723
755,729
737,727
736,733
765,750
779,762
780,754
782,747
774,748
767,758
768,767
776,768
787,754
795,732
801,734
806,738
806,738
808,732
804,728
801,729
798,730
789,735
807,745
805,742
807,745
794,737
780,743
775,749
777,748
