x,y
195,251
186,252
176,266
160,266
157,263
167,260
172,259
183,255
193,248
198,238
203,237
208,240
216,259
223,269
232,273
228,273
220,272
215,268
215,265
210,280
210,297
223,305
237,295
223,291
225,294
242,296
249,305
232,305
213,298
206,282
202,261
208,263
220,268
217,260
216,272
206,272
199,265
188,249
184,239
189,238
208,247
217,253
217,251
210,248
207,245
201,252
194,262
197,266
198,255
199,253
215,254
231,269
231,282
222,282
206,271
199,267
191,286
194,303
197,314
197,308
195,307
191,296
194,288
183,286
177,286
175,280
183,280
187,272
189,270
186,272
181,264
188,256
184,263
160,267
148,269
153,278
163,284
172,286
166,286
160,291
157,297
157,300
155,300
166,299
174,291
172,291
168,288
185,290
194,290
191,277
186,276
176,274
162,274
163,268
163,265
166,266
163,264
166,265
166,261
172,260
169,255
155,253
152,255
151,262
153,271
158,269
181,278
194,288
197,295
197,293
195,288
194,281
192,274
177,269
166,267
164,263
163,245
160,255
162,272
