x,y
710,528
742,513
766,520
771,550
752,556
743,545
743,535
742,503
742,484
744,493
749,497
746,491
742,485
735,496
732,498
745,501
746,505
759,509
773,510
751,491
726,482
725,483
728,502
733,502
743,494
750,481
757,467
744,449
711,438
701,436
713,433
717,449
695,477
679,484
695,478
719,486
735,499
727,498
710,497
722,510
728,514
732,503
707,494
681,498
679,503
694,515
686,524
677,527
678,525
691,523
692,523
684,526
687,527
681,527
683,527
700,523
730,528
750,512
742,499
723,488
700,492
698,494
704,486
707,482
703,482
690,477
680,479
676,497
685,516
665,513
664,509
702,516
721,508
715,486
703,472
710,474
718,493
738,494
751,495
763,497
772,506
768,518
764,508
770,497
761,504
743,521
740,518
753,509
769,509
781,514
786,525
785,506
768,488
765,468
751,463
757,463
773,470
795,481
790,479
789,469
771,445
778,442
784,481
796,510
801,526
788,528
761,517
745,498
748,489
767,482
782,482
796,481
799,467
805,461
801,474
796,479
782,470
774,474
774,464
