x,y
265,986
271,976
277,981
261,984
254,985
267,991
259,977
241,964
228,949
230,952
237,962
237,979
247,969
257,957
251,945
259,951
251,954
238,943
236,922
236,908
244,912
234,929
229,936
220,933
232,941
248,959
263,974
265,978
276,980
297,976
275,962
230,978
211,977
207,958
197,944
194,952
204,965
211,974
206,994
188,1009
181,1022
183,1020
207,1017
222,1004
231,990
244,984
253,971
255,964
251,967
246,963
228,952
213,935
226,936
232,948
249,953
249,953
248,960
238,958
233,952
234,954
234,968
232,984
227,989
219,988
230,979
240,969
233,954
222,947
200,941
200,939
210,940
229,951
244,966
258,975
269,953
272,950
263,956
235,959
223,950
211,939
204,946
207,943
198,926
189,918
198,919
208,909
207,902
189,905
192,931
215,962
233,972
232,959
228,942
224,929
217,927
210,941
188,956
171,962
180,971
231,974
259,973
242,958
218,942
216,923
215,921
205,927
197,937
190,948
190,960
191,969
200,971
203,965
195,962
186,954
174,938
172,937
192,958
224,968
226,949
228,931
