x,y
744,922
753,924
766,942
760,951
753,959
749,975
758,977
788,977
790,986
792,988
790,989
773,980
742,954
745,938
753,938
759,949
736,974
757,988
738,986
724,975
730,982
735,979
723,999
735,1034
755,1034
756,1026
744,998
729,1000
746,1013
785,1031
792,1041
771,1024
763,1024
758,1028
768,1013
796,999
819,996
799,1004
751,1019
723,1031
705,1047
702,1059
696,1064
695,1075
696,1058
712,1046
736,1034
757,1017
789,988
792,976
782,1001
759,1032
746,1037
759,1022
780,1011
789,1005
780,1005
772,1011
791,986
807,956
803,947
778,940
770,932
770,937
770,941
766,944
745,958
722,965
721,959
718,963
719,973
727,982
753,978
779,981
783,982
780,980
773,979
770,979
768,988
795,972
816,964
805,974
797,977
806,982
805,987
805,988
790,990
780,991
778,990
782,999
776,1005
763,997
766,972
771,947
774,960
771,984
767,994
768,996
772,1004
773,1022
769,1050
754,1052
746,1030
732,1016
742,1023
762,1018
776,1000
779,982
784,972
808,974
821,981
834,985
791,960
771,961
777,967
811,967
816,957
