x,y
1096,465
1086,471
1076,468
1082,470
1078,480
1080,480
1094,473
1096,475
1083,492
1075,513
1089,530
1104,535
1113,537
1117,532
1116,527
1116,523
1115,530
1111,533
1104,539
1112,541
1113,529
1111,507
1113,493
1098,488
1069,502
1049,501
1036,486
1046,475
1066,480
1085,500
1096,519
1086,525
1084,525
1090,516
1085,521
1080,509
1072,512
1048,509
1035,503
1038,491
1045,507
1069,525
1071,541
1070,527
1072,510
1075,505
1067,504
1067,509
1057,509
1054,506
1054,509
1061,515
1060,517
1059,526
1065,529
1078,541
1094,550
1116,562
1121,554
1118,535
1118,524
1117,518
1122,521
1123,534
1109,535
1102,523
1082,500
1072,476
1059,467
1056,473
1060,479
1069,505
1075,524
1078,551
1090,547
1101,543
1091,526
1091,526
1090,538
1088,568
1087,579
1087,568
1065,554
1052,542
1041,545
1038,548
1034,544
1034,540
1038,537
1041,539
1030,522
1037,500
1048,490
1060,490
1081,493
1093,484
1086,485
1076,488
1081,491
1091,492
1097,491
1103,489
1098,482
1086,479
1069,477
1045,501
1046,505
1052,503
1067,499
1052,493
1065,491
1097,499
1094,496
1084,493
1096,495
1110,497
1121,504
1117,507
1110,500
