x,y
1360,644
1378,642
1377,645
1346,668
1327,693
1338,707
1356,709
1373,704
1358,705
1355,696
1411,664
1408,646
1410,633
1399,641
1351,655
1315,676
1302,709
1304,731
1305,752
1311,762
1326,747
1335,748
1343,758
1349,765
1358,771
1349,774
1336,772
1333,777
1336,778
1338,776
1358,775
1359,771
1354,761
1344,732
1359,697
1323,697
1322,718
1318,749
1312,775
1286,782
1264,784
1257,782
1273,768
1280,762
1293,763
1295,772
1304,781
1316,751
1342,735
1369,734
1366,736
1355,735
1348,753
1304,739
1298,737
1300,725
1301,712
1313,724
1323,746
1336,772
1347,763
1343,755
1328,741
1329,743
1317,751
1349,744
1352,732
1360,724
1335,751
1338,772
1336,782
1335,782
1325,765
1326,740
1345,735
1369,740
1374,752
1367,758
1348,751
1352,758
1370,765
1374,774
1363,772
1365,774
1364,771
1358,773
1361,777
1366,779
1373,786
1383,791
1389,786
1382,783
1413,770
1365,765
1361,767
1362,778
1354,781
1356,778
1362,779
1379,793
1348,773
1346,771
1350,774
1352,774
1355,776
1370,784
1340,767
1356,780
1328,758
1333,762
1348,773
1356,783
1367,796
1380,790
1383,769
1390,740
1385,734
