x,y
1550,733
1627,736
1569,719
1666,713
1692,690
1620,711
1677,747
1664,755
1552,724
1648,714
1520,701
1616,709
1613,765
1529,785
1671,745
1624,702
1694,677
1651,697
1666,704
1655,700
1638,692
1628,695
1654,690
1655,692
1662,688
1593,698
1679,712
1573,717
1657,710
1662,734
1673,756
1666,787
1661,816
1661,829
1660,832
1571,816
1687,800
1618,792
1625,791
1613,788
1670,785
1674,797
1574,784
1668,775
1668,771
1677,755
1686,750
1694,742
1702,743
1621,752
1698,769
1687,775
1574,781
1670,785
1677,795
1677,779
1540,752
1483,730
1621,710
1643,702
1534,698
1528,708
1509,719
1488,722
1590,717
1616,709
1614,707
1616,708
1496,701
1538,697
1561,705
1575,719
1582,735
1677,733
1681,745
1681,748
1677,756
1653,759
1670,740
1664,741
1600,742
1682,756
1696,751
1699,735
1599,742
1589,749
1584,750
1581,751
1578,752
1565,740
1552,738
1652,731
1652,738
1665,764
1573,785
1579,786
1580,777
1596,766
1611,759
1687,753
1581,753
1672,767
1683,774
1618,798
1636,811
1729,819
1714,813
1724,817
1716,822
1636,821
1619,813
1587,800
1652,806
1647,814
1557,814
1647,800
1651,796
1524,798
1627,808
