x,y
1101,934
1103,937
1093,934
1082,932
1088,931
1084,938
1083,943
1091,947
1102,948
1110,946
1115,943
1113,935
1112,935
1108,941
1094,942
1074,944
1072,954
1060,956
1066,958
1079,958
1090,955
1103,952
1117,950
1104,942
1106,940
1119,939
1111,935
1090,936
1078,939
1073,944
1074,945
1072,943
1075,946
1076,942
1081,931
1084,925
1089,924
1085,925
1076,924
1074,924
1069,935
1062,946
1063,947
1079,940
1117,949
1119,954
1103,964
1087,970
1078,969
1071,963
1076,967
1095,966
1119,960
1118,940
1097,935
1064,920
1044,912
1063,918
1104,929
1119,921
1104,929
1089,956
1077,965
1076,965
1074,961
1074,962
1073,970
1072,973
1069,969
1064,964
1064,964
1076,968
1088,975
1085,977
1076,980
1088,974
1073,963
1062,950
1057,945
1059,951
1054,950
1049,960
1050,970
1054,978
1059,973
1053,961
1042,945
1033,936
1017,924
1020,927
1019,944
1031,962
1059,979
1065,981
1059,982
1060,982
1064,984
1071,982
1073,982
1070,977
1060,969
1053,970
1053,967
1054,965
1051,963
1057,958
1055,956
1046,957
1044,947
1041,936
1042,942
1047,939
1046,928
