timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-17T15:02:51.867,2,803,194,737.8965517241379,225.68965517241378,27.995625613794182,29
2025-10-17T15:02:58.269,35,654,864,628.9310344827586,847.4827586206897,28.392023799965163,29
2025-10-17T15:03:04.675,0,208,194,207.27586206896552,271.7241379310345,31.86912147653412,29
2025-10-17T15:03:11.069,7,506,462,452.6896551724138,459.2068965517241,32.794535666175356,29
2025-10-17T15:03:17.471,14,803,730,743.3,724.3666666666667,26.885725250069456,30
2025-10-17T15:03:23.878,21,1100,998,1095.357142857143,943.0357142857143,17.73353648673977,28
2025-10-17T15:03:30.277,31,952,596,939.5172413793103,615.3448275862069,38.10773887529764,29
2025-10-17T15:03:36.680,28,1546,328,1492.1724137931035,417.44827586206895,48.00406245194886,29
2025-10-17T15:03:43.076,17,1695,730,1629.0689655172414,714.5172413793103,53.88336812306163,29
2025-10-17T15:03:49.480,11,1695,462,1642.344827586207,478.2758620689655,56.737248249120114,29
2025-10-17T15:03:55.875,24,357,328,350.51724137931035,355.48275862068965,25.717619586458948,29
2025-10-17T15:04:02.271,4,1398,194,1355.0689655172414,237.20689655172413,34.39156907995349,29
2025-10-17T15:04:08.677,9,1100,462,1091.1724137931035,502.58620689655174,34.22399461448322,29
2025-10-17T15:04:15.083,37,1249,864,1221.6206896551723,847.2758620689655,17.544643243447087,29
2025-10-17T15:04:21.482,23,1695,998,1619.5172413793102,970.4827586206897,28.161163498826003,29
2025-10-17T15:04:27.896,34,357,864,368.96666666666664,839.0,32.24126065911333,30
2025-10-17T15:04:34.295,27,1249,328,1160.6333333333334,373.76666666666665,36.25204975047771,30
2025-10-17T15:04:40.695,6,208,462,206.66666666666666,532.3333333333334,46.71378573588077,30
2025-10-17T15:04:47.098,3,1100,194,1054.3793103448277,258.6551724137931,36.66031364989179,29
2025-10-17T15:04:53.495,18,208,998,250.33333333333334,958.4333333333333,28.526030997046266,30
2025-10-17T15:04:59.917,20,803,998,752.5172413793103,977.1379310344828,34.8744989607674,29
2025-10-17T15:05:06.321,22,1398,998,1358.655172413793,1052.0,35.96097104867132,29
2025-10-17T15:05:12.716,19,506,998,486.0689655172414,997.5172413793103,38.66260041215803,29
2025-10-17T15:05:19.126,1,506,194,476.2758620689655,229.6551724137931,32.58217453613206,29
2025-10-17T15:05:25.525,12,208,730,190.55172413793105,715.8275862068965,39.913402098330586,29
2025-10-17T15:05:31.925,30,654,596,606.2413793103449,583.8275862068965,21.905319992989003,29
2025-10-17T15:05:38.337,10,1398,462,1374.6206896551723,527.8620689655172,44.79234689175534,29
2025-10-17T15:05:44.744,33,1546,596,1479.896551724138,593.3448275862069,39.9824277692219,29
2025-10-17T15:05:51.154,8,803,462,743.1034482758621,500.2758620689655,29.875882764981526,29
2025-10-17T15:05:57.558,38,1546,864,1486.607142857143,864.0,19.217438668552887,28
2025-10-17T15:06:03.989,26,952,328,915.2068965517242,357.0689655172414,35.96100411396574,29
2025-10-17T15:06:10.392,15,1100,730,1075.8275862068965,691.6896551724138,40.163607144805646,29
2025-10-17T15:06:16.786,29,357,596,333.3666666666667,606.3,27.85274772002855,30
2025-10-17T15:06:23.187,13,506,730,469.3448275862069,684.4137931034483,25.711654547075668,29
2025-10-17T15:06:29.593,36,952,864,880.9642857142857,832.8928571428571,27.49522221946859,28
2025-10-17T15:06:36.000,5,1695,194,1637.3793103448277,257.55172413793105,32.899009522874806,29
2025-10-17T15:06:42.401,32,1249,596,1231.0344827586207,599.1034482758621,45.0859926150377,29
2025-10-17T15:06:48.801,16,1398,730,1349.9655172413793,709.3793103448276,57.91009473772858,29
2025-10-17T15:06:55.206,25,654,328,579.9333333333333,365.1333333333333,22.39890870357552,30
