x,y
1616,283
1634,254
1640,249
1631,256
1618,274
1616,285
1629,293
1647,313
1641,312
1653,295
1639,286
1651,268
1659,261
1658,262
1650,279
1639,274
1639,249
1650,207
1643,187
1659,223
1663,232
1648,258
1635,252
1619,255
1608,238
1613,230
1625,233
1636,230
1625,231
1612,228
1603,232
1603,236
1590,250
1589,265
1601,286
1616,294
1617,293
1613,285
1599,280
1602,295
1599,296
1594,282
1594,265
1607,251
1619,262
1611,283
1615,293
1614,304
1624,301
1626,295
1632,280
1637,263
1631,240
1629,233
1633,240
1628,254
1620,245
1652,242
1661,259
1689,277
1691,289
1684,296
1683,308
1666,306
1665,313
1645,321
1632,318
1621,308
1613,303
1613,303
1627,291
1630,295
1627,302
1619,306
1636,298
1626,289
1613,291
1604,267
1618,254
1632,247
1643,229
1635,201
1645,189
1667,188
1683,215
1692,229
1671,234
1664,227
1676,225
1683,221
1685,223
1695,216
1691,212
1680,201
1676,195
1671,202
1666,218
1662,222
1665,231
1671,231
1679,237
1684,242
1676,250
1671,263
1678,272
1694,282
1698,285
1710,282
1696,270
1691,250
1683,234
1673,230
1661,214
1655,205
1655,197
1651,210
1648,224
1654,235
1644,235
