x,y
1031,709
1042,714
1043,716
1059,719
1063,717
1084,707
1089,697
1114,687
1113,683
1104,687
1090,690
1089,676
1102,660
1096,652
1086,645
1083,632
1068,616
1057,627
1061,654
1061,673
1077,685
1084,696
1078,715
1072,721
1072,721
1074,726
1077,741
1069,743
1061,750
1055,752
1072,762
1065,765
1050,762
1060,741
1097,723
1091,714
1066,716
1043,736
1040,752
1052,773
1053,786
1072,786
1081,775
1081,757
1078,749
1078,737
1077,728
1078,727
1077,743
1085,757
1087,758
1067,762
1058,776
1043,775
1067,762
1114,742
1112,718
1111,710
1099,709
1089,723
1078,721
1081,714
1079,709
1086,718
1088,750
1093,765
1093,761
1088,744
1083,738
1072,737
1073,735
1060,740
1054,751
1069,735
1102,719
1118,699
1133,707
1133,715
1111,706
1080,703
1067,708
1070,719
1073,714
1065,707
1059,697
1078,701
1076,701
1079,702
1076,711
1078,724
1088,727
1103,729
1121,738
1129,739
1132,729
1123,721
1112,713
1089,704
1070,695
1060,693
1066,714
1078,735
1067,740
1058,731
1055,716
1062,713
1087,723
1097,715
1104,712
1103,708
1110,709
1119,706
1138,706
1138,718
1144,731
1141,731
1135,728
1114,716
1096,712
