x,y
1205,601
1202,614
1197,620
1182,631
1189,636
1209,641
1235,636
1249,608
1269,583
1281,561
1274,563
1271,573
1267,583
1263,566
1252,573
1249,571
1243,595
1246,616
1241,630
1216,636
1179,630
1171,631
1166,629
1188,606
1257,596
1269,585
1258,552
1235,549
1237,559
1236,557
1244,546
1243,522
1235,509
1235,512
1236,533
1228,552
1203,575
1179,592
1180,597
1183,591
1200,586
1218,581
1237,584
1242,584
1217,597
1196,600
1173,605
1222,584
1199,596
1207,596
1198,609
1188,618
1182,615
1176,619
1183,616
1186,620
1192,606
1194,609
1191,611
1188,608
1180,613
1171,624
1153,628
1147,639
1146,654
1145,657
1167,658
1185,663
1198,645
1210,628
1207,620
1200,617
1190,608
1202,618
1215,630
1228,639
1231,640
1235,628
1236,619
1234,620
1251,645
1227,643
1210,635
1205,625
1213,617
1217,607
1229,598
1206,585
1202,573
1204,580
1206,599
1213,602
1226,587
1232,579
1227,582
1232,589
1259,588
1280,596
1288,615
1245,618
1211,605
1204,600
1226,608
1241,636
1244,668
1243,683
1238,681
1232,662
1224,638
1227,624
1227,605
1244,607
1262,609
1279,617
1269,629
1239,636
1206,636
1181,621
1177,625
