x,y
1205,841
1214,838
1221,837
1220,842
1221,853
1214,858
1210,850
1216,836
1215,836
1214,842
1230,843
1232,839
1227,828
1216,820
1203,820
1209,828
1214,851
1205,862
1205,866
1224,862
1232,862
1237,858
1238,855
1244,853
1246,856
1238,858
1227,859
1221,860
1229,858
1241,855
1237,855
1237,859
1241,852
1245,831
1228,822
1218,827
1212,826
1218,821
1229,826
1241,848
1237,863
1227,866
1222,870
1218,873
1215,874
1210,873
1202,870
1199,865
1204,869
1209,872
1219,875
1227,872
1232,870
1235,870
1227,873
1220,874
1216,872
1221,871
1220,875
1218,880
1217,882
1211,882
1206,880
1207,879
1204,876
1194,875
1184,873
1178,872
1193,875
1204,879
1212,881
1222,882
1221,885
1205,883
1193,880
1191,875
1195,871
1196,871
1202,870
1217,866
1227,857
1232,855
1206,847
1194,847
1187,852
1180,855
1174,850
1176,851
1170,849
1161,852
1161,857
1162,866
1159,866
1161,862
1144,856
1126,852
1125,855
1125,856
1141,842
1144,828
1152,822
1145,821
1153,818
1154,817
1156,819
1154,823
1165,834
1177,850
1165,844
1160,847
1168,846
1188,846
1209,836
1211,829
1218,830
1222,825
1227,818
1227,811
