x,y
296,612
305,623
321,638
334,624
346,605
368,602
370,591
373,584
379,576
368,584
356,593
342,612
331,628
317,619
297,600
303,610
313,617
320,615
328,615
329,617
341,624
355,614
351,610
354,599
328,601
327,604
321,596
314,598
311,592
303,586
295,578
301,595
307,600
306,594
298,589
288,583
281,584
272,584
263,587
289,589
305,594
305,599
305,591
305,581
308,585
306,590
287,600
273,607
267,617
273,608
283,605
294,609
295,612
297,625
281,627
268,622
255,623
259,624
282,629
312,622
349,606
367,610
364,613
342,608
313,608
260,634
244,643
247,638
240,615
243,612
249,619
253,629
268,633
280,629
306,641
312,649
311,662
301,645
291,616
291,596
296,580
296,563
291,565
290,563
287,570
283,564
281,564
288,576
300,578
289,577
274,578
268,579
266,571
274,556
286,562
283,584
280,602
298,604
332,612
353,632
365,639
367,638
358,635
362,631
367,631
355,619
341,596
338,579
355,575
360,578
361,580
365,595
338,590
336,597
353,606
370,615
375,618
385,641
389,652
388,655
