x,y
1088,222
1096,229
1108,239
1097,222
1080,203
1067,207
1072,223
1071,222
1072,234
1067,260
1067,287
1060,280
1046,276
1045,270
1048,276
1050,268
1045,256
1042,251
1051,265
1045,284
1034,285
1029,286
1041,294
1037,302
1028,294
1026,280
1010,266
1019,253
1036,267
1025,275
1024,272
1010,264
991,260
985,258
991,242
1012,240
1031,246
1048,244
1047,244
1039,242
1030,243
1029,239
1029,237
1040,239
1040,246
1029,260
1009,263
1006,253
1010,233
1023,225
1027,225
1026,227
1023,227
1025,228
1026,220
1029,222
1032,221
1029,216
1027,219
1036,225
1041,243
1040,254
1032,257
1033,260
1039,262
1041,262
1042,249
1045,251
1051,243
1049,223
1053,202
1066,198
1076,212
1084,225
1091,229
1102,237
1100,237
1099,245
1099,242
1103,238
1106,238
1109,237
1108,234
1107,240
1107,257
1103,291
1097,323
1085,306
1094,259
1098,233
1110,235
1104,241
1106,227
1110,208
1110,206
1101,208
1091,216
1069,217
1043,237
1048,249
1065,252
1070,259
1071,265
1074,260
1074,242
1069,229
1057,210
1043,226
1047,255
1052,270
1062,244
1058,234
1055,229
1035,231
1046,234
1053,245
1054,239
1051,226
1055,218
