x,y
1594,419
1598,454
1685,466
1608,451
1606,438
1705,444
1690,458
1709,444
1694,468
1604,491
1686,473
1697,480
1667,501
1669,502
1623,466
1706,459
1697,479
1573,506
1631,516
1650,504
1551,493
1654,477
1653,477
1674,465
1587,467
1602,497
1665,531
1626,540
1524,504
1547,472
1668,473
1586,499
1567,540
1535,566
1526,562
1529,552
1640,555
1640,554
1622,555
1640,559
1619,555
1520,554
1513,557
1509,559
1500,565
1503,570
1632,577
1624,597
1508,574
1648,524
1671,495
1583,498
1584,492
1609,496
1704,515
1709,531
1710,546
1701,556
1645,557
1633,540
1591,502
1546,494
1510,485
1501,476
1525,456
1637,459
1607,452
1619,443
1616,424
1474,401
1599,411
1476,432
1603,419
1577,431
1592,433
1594,443
1616,464
1516,466
1513,465
1500,469
1600,474
1595,468
1622,450
1625,458
1490,467
1616,462
1617,465
1593,478
1592,475
1619,445
1512,445
1648,446
1664,461
1674,471
1582,483
1675,490
1661,479
1645,475
1624,464
1576,492
1580,500
1463,494
1483,502
1485,511
1474,500
1470,484
1506,470
1546,455
1567,445
1584,427
1593,416
1605,433
1616,461
1606,492
1684,513
1583,533
1568,540
