x,y
877,392
885,401
903,414
902,407
895,381
892,373
902,361
909,352
916,342
931,316
936,308
935,306
932,306
932,309
938,316
928,326
922,344
925,368
923,391
915,403
907,388
918,373
919,365
910,360
896,359
902,345
917,347
936,344
938,358
953,374
955,403
964,406
966,399
952,365
941,328
934,314
927,349
889,375
896,394
891,393
879,381
887,383
900,395
900,397
889,376
880,378
891,401
912,415
903,403
900,396
914,391
904,406
895,428
894,430
900,431
904,432
896,435
899,435
900,429
895,411
893,389
884,399
899,410
912,406
908,400
898,398
889,396
884,399
883,408
887,402
874,382
866,372
860,367
862,360
871,360
876,379
890,399
901,404
899,408
897,412
886,416
893,414
893,411
884,407
872,415
885,409
881,371
875,349
867,347
863,359
855,363
846,369
842,385
847,406
854,409
854,417
854,431
863,435
865,424
880,422
874,392
889,380
885,370
891,388
896,396
919,404
937,385
941,365
934,345
932,335
928,336
924,349
913,355
906,362
921,371
942,384
944,397
936,419
