x,y
504,194
487,202
489,205
481,220
473,252
458,260
460,260
457,258
468,253
469,240
467,232
468,230
478,221
477,220
462,212
455,201
462,198
470,199
482,211
487,227
510,236
530,224
539,228
513,267
484,267
467,252
440,236
432,224
443,231
466,237
460,243
421,247
421,254
463,249
489,244
489,237
478,235
476,225
480,216
489,208
493,205
486,197
482,195
468,201
455,224
456,240
478,260
492,270
489,280
476,283
458,285
457,277
452,272
446,267
444,275
450,269
450,262
453,257
457,251
455,245
455,261
461,266
480,257
489,245
491,248
477,259
462,270
438,276
433,276
426,282
424,298
426,306
431,304
431,292
439,270
452,267
467,271
463,263
463,254
466,247
464,248
457,252
463,256
467,253
477,238
475,213
484,215
479,221
478,216
485,203
482,209
483,226
498,219
484,213
490,225
503,239
505,238
508,248
501,260
484,271
477,276
484,269
480,262
478,260
480,254
470,250
467,262
447,267
426,275
418,289
439,303
467,299
471,297
457,290
444,279
455,269
454,260
444,263
444,267
