x,y
434,695
438,694
438,686
440,680
437,677
442,683
453,690
477,697
484,678
477,652
460,652
464,668
474,682
479,683
483,673
484,672
483,670
494,678
519,699
522,707
485,706
449,693
460,691
466,688
476,685
472,683
472,689
475,697
474,700
474,692
472,694
479,699
485,696
484,696
479,701
471,708
478,719
475,723
472,725
477,716
482,701
468,692
441,714
424,729
420,733
407,732
405,723
401,714
397,704
407,703
430,707
441,717
443,723
447,719
443,718
428,709
426,705
431,706
433,710
430,712
442,707
447,695
446,684
450,683
460,694
467,703
466,689
477,681
492,681
493,686
486,686
474,691
478,710
483,716
475,710
466,699
451,689
445,692
464,704
479,718
485,753
479,721
482,709
481,711
479,717
478,723
480,725
487,725
487,722
479,725
470,735
469,735
477,736
467,740
469,741
481,742
470,732
457,729
464,736
483,741
489,737
490,732
482,739
470,728
484,735
481,724
492,732
489,737
485,748
479,748
467,737
454,727
458,729
473,747
477,759
482,775
471,774
464,761
464,747
