x,y
234,276
269,272
276,274
284,273
288,279
286,266
283,257
273,250
256,257
269,271
295,267
294,283
294,282
300,276
298,273
293,264
287,273
287,275
268,263
241,249
196,259
184,269
201,257
203,267
211,291
199,274
167,252
173,249
204,270
227,275
211,276
226,265
218,261
208,276
205,276
207,273
213,256
216,260
224,277
223,308
220,315
216,313
212,311
202,299
188,296
173,299
171,324
169,345
173,332
185,330
192,334
193,356
192,346
201,306
192,261
200,285
237,336
225,328
214,316
189,320
178,316
177,306
190,313
204,335
213,347
247,346
283,311
281,314
269,337
257,320
234,307
203,311
196,313
208,309
206,305
204,307
202,319
194,331
182,331
173,327
177,312
195,311
215,326
238,337
211,339
188,353
174,363
177,360
178,349
190,336
232,316
252,311
270,328
262,329
247,342
231,337
220,336
209,330
217,302
231,311
239,316
224,313
234,318
250,329
255,328
234,305
219,295
225,303
237,313
228,318
229,308
261,322
