x,y
652,908
641,910
675,923
707,917
693,911
678,907
684,899
697,881
706,855
734,841
739,856
710,891
674,930
649,948
672,947
679,933
642,901
616,883
610,893
627,913
640,916
640,918
621,894
600,888
581,891
582,885
591,886
627,886
647,868
653,876
623,912
608,915
609,905
622,891
619,881
598,876
548,882
537,898
548,921
546,918
551,898
577,894
585,907
597,906
621,881
645,860
665,853
685,874
696,900
702,900
697,888
538,883
511,893
523,886
524,901
526,910
516,914
650,954
664,969
641,969
639,979
635,977
636,971
623,952
617,949
598,954
607,967
619,988
632,996
650,993
658,997
655,999
658,1003
652,993
655,997
669,1001
674,1000
665,995
658,990
667,984
673,973
664,967
666,976
669,982
673,979
666,980
656,971
655,967
647,956
638,953
634,955
595,940
597,948
618,969
629,997
628,999
622,998
610,982
591,975
605,980
610,982
622,994
601,1014
577,1019
561,1005
562,1015
572,1029
593,1044
608,1057
614,1049
610,1041
632,1037
652,1029
656,1002
