x,y
1331,764
1316,748
1292,714
1285,690
1298,677
1295,664
1325,652
1348,661
1353,680
1357,699
1348,709
1342,721
1335,731
1332,737
1337,740
1333,752
1346,769
1352,777
1354,775
1347,771
1361,776
1367,776
1339,756
1332,771
1348,779
1364,776
1384,776
1392,777
1395,780
1399,775
1390,772
1382,773
1381,783
1391,796
1400,796
1398,793
1359,787
1312,785
1289,780
1292,789
1288,797
1284,801
1305,800
1336,794
1338,778
1342,754
1343,745
1347,752
1354,783
1369,804
1383,808
1388,795
1372,782
1351,760
1330,750
1320,742
1330,747
1342,757
1358,768
1369,767
1365,761
1366,754
1374,746
1375,742
1367,745
1353,748
1357,759
1352,759
1343,765
1343,770
1362,773
1370,764
1368,756
1352,756
1339,766
1328,761
1320,759
1334,770
1340,773
1345,766
1353,757
1358,755
1370,754
1387,762
1391,756
1354,746
1335,713
1311,704
1323,723
1347,739
1355,755
1356,760
1357,769
1358,770
1359,766
1355,768
1351,761
1338,754
1341,759
1352,753
1350,729
1346,713
1354,694
1371,698
1367,718
1360,743
1366,753
1362,761
1350,766
1352,763
1337,764
1330,763
