x,y
1101,202
1084,228
1091,285
1095,312
1095,311
1100,270
1090,232
1093,228
1095,234
1100,243
1090,250
1069,239
1081,226
1083,195
1071,198
1064,243
1056,279
1049,301
1035,321
1022,322
1023,289
1067,295
1087,278
1089,254
1087,256
1082,254
1100,265
1118,266
1100,258
1101,243
1127,224
1109,244
1097,271
1065,282
1087,245
1112,231
1134,245
1135,247
1085,264
1072,273
1081,261
1088,257
1095,265
1109,275
1130,288
1133,299
1111,298
1106,294
1112,295
1114,297
1112,302
1112,303
1108,296
1104,296
1107,304
1108,312
1094,313
1094,305
1095,280
1105,268
1104,272
1108,270
1132,266
1135,249
1132,238
1136,227
1128,232
1114,238
1103,256
1108,278
1089,296
1066,297
1093,257
1099,226
1115,231
1119,235
1105,234
1096,233
1077,252
1054,271
1048,269
1044,251
1087,240
1120,231
1124,220
1107,239
1063,275
1057,289
1080,293
1105,298
1104,285
1112,278
1097,262
1080,255
1075,254
1071,250
1072,254
1059,246
1025,232
1012,236
1020,244
1047,247
1060,281
1071,290
1070,296
1058,303
1057,298
1062,297
1052,288
1049,281
