x,y
889,719
903,695
915,702
927,723
918,730
921,732
928,745
922,738
911,729
911,722
897,721
868,710
845,707
837,712
822,718
813,734
819,741
814,736
837,755
859,767
864,764
870,775
858,757
852,726
897,718
911,720
921,724
930,725
941,711
942,699
945,710
957,705
932,694
906,705
879,734
858,750
861,759
863,761
849,758
858,755
854,764
843,769
840,769
843,770
831,754
823,737
804,700
830,687
845,685
844,706
832,749
837,750
847,745
842,731
841,716
842,704
840,711
842,720
841,727
857,758
856,768
859,765
854,748
848,740
832,742
803,736
792,741
806,757
803,774
821,786
828,803
825,805
814,804
777,785
755,760
738,740
746,738
782,729
824,707
853,716
889,765
906,783
919,772
913,756
871,733
843,721
832,726
852,775
866,754
878,750
889,753
909,771
918,779
884,780
871,777
854,758
862,722
878,717
876,731
870,734
864,723
870,724
863,723
853,729
849,764
866,793
873,798
864,789
870,765
922,741
944,714
939,696
889,689
