x,y
1121,655
1120,639
1111,621
1118,602
1104,594
1087,604
1063,611
1047,613
1045,602
1050,586
1055,572
1075,552
1075,553
1073,564
1061,591
1082,637
1081,661
1070,663
1060,644
1062,615
1065,605
1064,603
1090,606
1103,625
1103,624
1094,621
1098,623
1103,629
1121,617
1134,600
1087,581
1098,565
1098,562
1110,570
1119,580
1111,586
1096,591
1070,588
1050,587
1060,588
1073,591
1074,587
1081,584
1102,595
1107,581
1094,548
1092,524
1099,530
1101,540
1105,543
1119,550
1066,577
1049,604
1040,613
1072,620
1088,601
1081,580
1104,595
1107,612
1062,632
1030,645
1022,655
1029,671
1020,670
1005,658
1018,659
1068,634
1091,617
1082,605
1077,602
1073,598
1078,593
1089,590
1088,593
1086,594
1080,611
1075,624
1076,620
1081,603
1097,598
1129,579
1154,561
1193,540
1207,538
1208,533
1198,538
1191,547
1180,556
1177,563
1168,570
1154,573
1133,571
1127,560
1127,546
1127,527
1117,531
1121,566
1110,586
1097,572
1091,571
1082,565
1078,562
1081,548
1098,561
1106,582
1117,587
1139,584
1165,562
1174,541
1169,526
1149,522
1122,534
1109,553
1107,567
