x,y
1313,488
1331,475
1330,459
1334,452
1353,449
1373,434
1381,429
1377,444
1378,449
1385,461
1380,467
1381,474
1393,471
1401,476
1406,491
1411,504
1404,522
1396,510
1393,480
1394,464
1401,451
1413,458
1416,456
1400,448
1391,455
1379,450
1388,444
1397,442
1390,439
1380,434
1377,437
1374,438
1376,430
1374,421
1368,413
1363,412
1357,403
1337,397
1341,386
1331,387
1326,391
1336,397
1322,385
1316,383
1318,390
1315,402
1307,409
1309,409
1313,416
1295,417
1299,416
1310,419
1347,408
1358,407
1361,417
1353,420
1370,420
1382,426
1382,429
1383,432
1380,433
1368,437
1370,454
1363,480
1355,484
1350,477
1353,475
1355,479
1358,471
1353,467
1362,443
1375,420
1392,402
1412,393
1398,398
1395,394
1401,380
1407,382
1410,394
1413,400
1416,404
1410,418
1398,419
1379,408
1372,392
1366,382
1359,384
1349,387
1365,383
1380,390
1388,428
1378,468
1365,456
1348,444
1341,447
1344,454
1356,455
1365,443
1366,442
1365,448
1362,443
1361,441
1354,439
1341,443
1348,427
1349,404
1355,391
1368,380
1366,382
1361,385
1360,388
1356,391
1372,396
1383,393
1388,387
