x,y
1511,204
1497,192
1497,190
1496,189
1501,196
1506,195
1508,195
1521,181
1541,158
1546,176
1530,212
1524,246
1499,264
1508,256
1522,245
1528,246
1533,264
1526,306
1525,329
1522,329
1517,322
1515,321
1515,327
1508,339
1527,345
1533,346
1537,345
1549,343
1565,341
1578,317
1584,304
1585,282
1585,283
1539,294
1500,269
1492,270
1502,275
1488,284
1493,295
1530,293
1559,312
1578,328
1551,343
1527,313
1514,291
1525,289
1558,311
1594,324
1589,333
1580,355
1563,377
1554,380
1573,385
1566,386
1555,373
1556,372
1565,388
1575,385
1609,346
1610,292
1605,267
1607,275
1588,241
1593,208
1618,231
1623,258
1563,268
1535,254
1532,235
1548,220
1536,221
1514,239
1501,261
1500,249
1524,242
1543,244
1556,254
1556,258
1554,259
1551,263
1552,274
1544,282
1538,292
1528,286
1523,286
1527,283
1515,288
1516,295
1526,286
1529,288
1538,287
1550,287
1558,295
1567,284
1554,273
1548,252
1549,283
1545,340
1548,339
1552,327
1555,314
1549,308
1540,309
1536,316
1519,334
1501,340
1494,350
1508,353
1530,351
1542,351
1551,347
1551,348
1549,350
1535,352
1517,363
1508,362
