x,y
716,627
708,624
702,624
702,618
705,612
705,596
707,591
715,587
711,586
709,583
712,566
721,557
719,553
717,557
696,552
695,546
709,545
710,556
722,588
717,619
711,620
711,621
715,628
706,621
695,613
683,616
679,624
682,619
686,616
688,611
680,604
672,597
668,605
675,606
674,614
660,609
654,611
641,609
630,619
615,621
610,615
618,605
623,610
601,591
609,586
613,591
616,578
616,565
617,562
608,577
613,588
628,584
630,594
618,604
612,608
648,600
680,575
685,548
712,535
719,519
722,523
717,557
707,558
711,529
704,518
702,524
705,552
695,581
664,583
648,583
660,581
647,566
649,550
654,542
663,552
673,551
672,560
661,579
661,599
675,624
695,646
711,655
720,651
715,633
712,623
714,616
715,631
716,641
704,644
689,633
699,632
720,630
717,620
709,606
684,600
673,589
672,605
705,609
723,628
702,615
667,586
661,583
663,583
669,590
668,603
664,610
640,614
636,614
614,602
623,589
644,572
664,563
658,555
657,559
653,552
