x,y
1096,812
1112,807
1137,817
1131,827
1104,803
1114,802
1118,782
1116,809
1120,829
1125,826
1130,822
1152,829
1171,840
1167,849
1166,846
1148,838
1164,865
1150,866
1152,878
1157,879
1169,880
1171,876
1152,870
1144,868
1152,875
1142,875
1108,862
1104,849
1112,825
1114,817
1108,852
1123,876
1126,877
1113,858
1119,856
1109,844
1094,840
1094,833
1097,837
1116,870
1129,911
1134,917
1121,863
1130,832
1131,835
1114,859
1114,867
1101,878
1086,886
1085,890
1088,889
1077,895
1087,884
1099,873
1102,872
1107,869
1092,877
1086,880
1089,890
1090,902
1098,908
1103,908
1096,910
1087,918
1062,919
1047,921
1052,924
1043,933
1074,915
1100,917
1108,930
1136,950
1139,952
1139,951
1135,957
1142,956
1147,952
1150,951
1152,953
1145,952
1142,955
1138,959
1142,954
1131,958
1117,964
1117,963
1139,959
1151,943
1159,924
1151,920
1153,901
1156,884
1142,865
1127,869
1108,882
1093,895
1096,907
1094,906
1090,905
1089,920
1107,956
1113,971
1096,968
1069,962
1057,940
1064,934
1074,939
1094,920
1112,910
1130,900
