x,y
645,255
630,267
626,281
623,287
620,297
621,304
620,312
618,311
622,310
625,299
625,292
625,278
629,267
633,255
626,249
632,249
635,244
637,240
635,242
626,256
603,259
559,247
533,245
525,251
536,235
579,251
605,257
613,258
587,248
559,252
576,264
603,269
623,266
644,263
655,278
649,285
640,284
642,274
644,273
649,265
633,259
612,249
603,233
607,224
606,218
611,233
629,240
635,231
644,217
651,224
652,225
657,228
664,223
667,212
667,200
676,210
678,209
667,213
675,198
679,199
680,212
661,210
645,210
648,209
642,211
649,218
644,234
653,245
635,233
624,244
620,262
618,269
614,254
622,253
625,266
627,270
624,255
619,251
612,256
617,249
639,256
661,253
649,266
626,274
585,292
576,303
587,302
591,294
609,307
603,306
599,301
602,307
615,288
630,274
631,259
642,258
653,260
638,270
632,251
630,253
637,260
646,247
649,243
629,237
630,225
641,211
659,210
673,213
678,219
681,223
669,223
667,224
652,239
658,245
666,252
670,247
655,252
617,266
