subject,model,mean_error,variance
subject_001,similarity,88.89669087760183,2777.403631349001
subject_001,poly,88.65072339060204,3169.0408953613887
subject_001,"rbf[thin_plate,s=1.0]",92.34168472528548,3144.215097269538
subject_001,"rbf[multiquadric,s=0.0]",82.83313055192433,2461.4749306522785
subject_001,"rbf[multiquadric,s=1.0]",172.5881034151895,10501.030752058788
subject_001,"rbf[multiquadric,s=2.0]",266.6641759906739,34978.46304448182
subject_001,tps,88.06631644421614,2837.5418248955034
subject_001,pwa,105.0843486588611,11518.33676425824
subject_001,gpr,88.659642388092,3380.9488335421374
subject_001,"sim+rbf[thin_plate,s=1.0]",89.31122668971335,2910.1768699958116
subject_001,"sim+rbf[multiquadric,s=0.0]",89.02659904299706,2874.1496944928913
subject_001,"sim+rbf[multiquadric,s=1.0]",81.29569335894958,2723.0283134182905
subject_001,"sim+rbf[multiquadric,s=2.0]",80.51723741556377,2708.0679082817073
subject_001,sim+tps,88.06631644486615,2837.541824916058
subject_001,sim+pwa,105.08434865886107,11518.336764258242
subject_001,sim+gpr,88.11669317031621,3012.353576218937
subject_002,similarity,79.988046951793,1857.2365157655709
subject_002,poly,92.6513644408565,2527.37707945223
subject_002,"rbf[thin_plate,s=1.0]",89.23890914038529,2918.259604751015
subject_002,"rbf[multiquadric,s=0.0]",88.76503505529422,2776.9254725314004
subject_002,"rbf[multiquadric,s=1.0]",147.70052943129613,7052.210752769707
subject_002,"rbf[multiquadric,s=2.0]",234.67600282443505,20728.103965895516
subject_002,tps,87.20568988043667,2619.4379602297695
subject_002,pwa,135.01862311039406,20628.16214408092
subject_002,gpr,188.32082016243805,18162.559289301575
subject_002,"sim+rbf[thin_plate,s=1.0]",87.83568461334166,2737.966557124428
subject_002,"sim+rbf[multiquadric,s=0.0]",87.67319066620425,2717.868289949554
subject_002,"sim+rbf[multiquadric,s=1.0]",76.45485495456028,1252.7951582337598
subject_002,"sim+rbf[multiquadric,s=2.0]",75.89002170372778,1272.54766817564
subject_002,sim+tps,87.20568988538345,2619.4379611974455
subject_002,sim+pwa,135.01862311039406,20628.16214408092
subject_002,sim+gpr,78.57603238734451,2031.8253884502983
subject_003,similarity,142.70744115263375,11771.042753997112
subject_003,poly,131.96271892874572,8679.670566040617
subject_003,"rbf[thin_plate,s=1.0]",147.86016304217637,15289.391560503587
subject_003,"rbf[multiquadric,s=0.0]",138.77493672943385,13688.098983084026
subject_003,"rbf[multiquadric,s=1.0]",207.73002870779743,12529.363420483678
subject_003,"rbf[multiquadric,s=2.0]",286.89616363854486,23737.347269709273
subject_003,tps,142.3454308646587,14111.93250107844
subject_003,pwa,134.68088328381424,16182.3080120013
subject_003,gpr,278.57980336379126,17662.430157601608
subject_003,"sim+rbf[thin_plate,s=1.0]",146.46807735716922,14856.280753594923
subject_003,"sim+rbf[multiquadric,s=0.0]",139.65941005626755,13102.31708389594
subject_003,"sim+rbf[multiquadric,s=1.0]",120.6482280724464,10949.485096441724
subject_003,"sim+rbf[multiquadric,s=2.0]",123.52548427743224,10655.079320286985
subject_003,sim+tps,142.34543090135446,14111.932505612807
subject_003,sim+pwa,134.68088328381427,16182.308012001302
subject_003,sim+gpr,140.82016076917483,10732.300460893888
subject_004,similarity,104.46208943711582,5535.783066292872
subject_004,poly,107.70158980978827,3817.147947591426
subject_004,"rbf[thin_plate,s=1.0]",113.16627984223985,5122.9723018547
subject_004,"rbf[multiquadric,s=0.0]",100.120294276059,2994.1120789697984
subject_004,"rbf[multiquadric,s=1.0]",154.00671116446188,5727.8857622545665
subject_004,"rbf[multiquadric,s=2.0]",253.23224631086745,15493.93879085709
subject_004,tps,110.52010548775914,5107.902895761562
subject_004,pwa,126.83971798203832,21937.95490873267
subject_004,gpr,138.95136606512685,9464.843723050402
subject_004,"sim+rbf[thin_plate,s=1.0]",111.35160023876104,5159.810786557022
subject_004,"sim+rbf[multiquadric,s=0.0]",111.67054504196226,5117.131484979674
subject_004,"sim+rbf[multiquadric,s=1.0]",104.77772519950985,5277.436456897635
subject_004,"sim+rbf[multiquadric,s=2.0]",104.15421677372956,5350.858717659094
subject_004,sim+tps,110.5201054953657,5107.902895821264
subject_004,sim+pwa,126.83971798203837,21937.95490873267
subject_004,sim+gpr,108.62053689903834,5441.424556470428
subject_005,similarity,56.146103228537704,1477.1476580029946
subject_005,poly,55.03600269742778,1758.6736747475663
subject_005,"rbf[thin_plate,s=1.0]",52.12019348458978,1540.7332898459772
subject_005,"rbf[multiquadric,s=0.0]",54.64237805645692,1360.491364824372
subject_005,"rbf[multiquadric,s=1.0]",138.87312834353327,6248.874010111847
subject_005,"rbf[multiquadric,s=2.0]",218.69318252941525,19081.917007627653
subject_005,tps,50.541172882859115,1436.9849524508932
subject_005,pwa,82.16195071163888,12345.87768239194
subject_005,gpr,155.9315306681119,16168.758631312528
subject_005,"sim+rbf[thin_plate,s=1.0]",50.726668045344034,1466.676460458737
subject_005,"sim+rbf[multiquadric,s=0.0]",50.93185233456114,1462.1644411695122
subject_005,"sim+rbf[multiquadric,s=1.0]",50.58308064510984,1254.0385616591484
subject_005,"sim+rbf[multiquadric,s=2.0]",52.01268021866253,1288.8935041998848
subject_005,sim+tps,50.54117288475929,1436.9849526093071
subject_005,sim+pwa,82.16195071163888,12345.877682391942
subject_005,sim+gpr,51.903617720562714,1382.8244762813238
subject_006,similarity,51.10050484532127,560.943846431571
subject_006,poly,41.05394132183809,520.7479301341726
subject_006,"rbf[thin_plate,s=1.0]",34.784428441917235,280.7496213923702
subject_006,"rbf[multiquadric,s=0.0]",41.34006881552797,443.6579077255926
subject_006,"rbf[multiquadric,s=1.0]",138.99142992270652,6278.285676575321
subject_006,"rbf[multiquadric,s=2.0]",222.04915873787337,22868.697482728618
subject_006,tps,34.25646876876244,269.0055142616515
subject_006,pwa,84.65317919510295,21303.672907103024
subject_006,gpr,137.18878498451332,16664.451482199114
subject_006,"sim+rbf[thin_plate,s=1.0]",33.8920320922826,265.6798236202198
subject_006,"sim+rbf[multiquadric,s=0.0]",34.13030362184878,275.7157316034468
subject_006,"sim+rbf[multiquadric,s=1.0]",38.1209754411254,249.28544855309644
subject_006,"sim+rbf[multiquadric,s=2.0]",40.87935195409187,295.0108444659853
subject_006,sim+tps,34.25646876872127,269.00551425835084
subject_006,sim+pwa,84.65317919510292,21303.672907103028
subject_006,sim+gpr,39.41717593130262,273.1878413503996
subject_007,similarity,104.61649203066672,5496.9523268220055
subject_007,poly,115.79666230264614,3775.497725294464
subject_007,"rbf[thin_plate,s=1.0]",85.75030448572696,3777.853321223726
subject_007,"rbf[multiquadric,s=0.0]",86.25719793877593,4415.322662694354
subject_007,"rbf[multiquadric,s=1.0]",157.9935976694164,8706.110281451654
subject_007,"rbf[multiquadric,s=2.0]",220.31163386651556,23910.47243097509
subject_007,tps,85.35028918846231,3839.8183471758343
subject_007,pwa,120.6905388991862,12468.665680878916
subject_007,gpr,168.4887775644905,14288.44400740744
subject_007,"sim+rbf[thin_plate,s=1.0]",85.99989480960656,3800.835876777374
subject_007,"sim+rbf[multiquadric,s=0.0]",85.00885311685882,3814.4668858732994
subject_007,"sim+rbf[multiquadric,s=1.0]",89.64717546934064,4646.410854700069
subject_007,"sim+rbf[multiquadric,s=2.0]",93.39216610098418,4982.862645840618
subject_007,sim+tps,85.35028918744116,3839.818347174505
subject_007,sim+pwa,120.6905388991862,12468.665680878916
subject_007,sim+gpr,92.03158464985567,3983.499457130519
