timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-15T15:43:30.368,9,689,1060,727.5299145299145,1094.051282051282,,,,,38,34,,,,,53.9,117
2025-11-15T15:43:36.783,1,689,132,670.0336134453781,145.31932773109244,,,,,-18,13,,,,,31.83,119
2025-11-15T15:43:43.176,8,163,1060,264.74789915966386,1090.9243697478992,,,,,101,30,,,,,63.57,119
2025-11-15T15:43:49.580,12,426,364,446.675,306.125,,,,,20,-57,,,,,46.55,120
2025-11-15T15:43:55.970,11,1741,1060,1796.6605504587155,966.743119266055,,,,,55,-93,,,,,49.11,109
2025-11-15T15:44:02.378,4,163,596,193.67543859649123,604.6929824561404,,,,,30,8,,,,,67.48,114
2025-11-15T15:44:08.782,17,1478,828,1499.3177570093458,800.2897196261682,,,,,21,-27,,,,,90.3,107
2025-11-15T15:44:15.187,6,1215,596,1225.0,634.6186440677966,,,,,10,38,,,,,26.87,118
2025-11-15T15:44:21.587,3,1741,132,1621.4705882352941,209.9747899159664,,,,,-119,77,,,,,66.64,119
2025-11-15T15:44:27.984,14,1478,364,1424.6470588235295,315.42857142857144,,,,,-53,-48,,,,,35.0,119
2025-11-15T15:44:40.778,0,163,132,198.25,153.08620689655172,,,,,35,21,,,,,42.6,116
2025-11-15T15:44:47.166,5,689,596,710.8235294117648,645.4789915966387,,,,,21,49,,,,,47.59,119
2025-11-15T15:44:53.556,7,1741,596,1710.0166666666667,561.5333333333333,,,,,-30,-34,,,,,25.56,120
2025-11-15T15:44:59.955,13,952,364,924.6386554621848,399.47899159663865,,,,,-27,35,,,,,31.12,119
2025-11-15T15:45:06.356,16,952,828,997.008547008547,818.4957264957264,,,,,45,-9,,,,,27.08,117
2025-11-15T15:45:12.758,10,1215,1060,1299.631067961165,1059.5533980582525,,,,,84,0,,,,,35.95,103
2025-11-15T15:45:19.172,15,426,828,512.2773109243698,870.5714285714286,,,,,86,42,,,,,36.2,119
2025-11-15T15:45:25.566,2,1215,132,1185.8823529411766,189.42857142857142,,,,,-29,57,,,,,54.04,119
