x,y
1551,877
1555,876
1551,879
1553,885
1553,887
1554,891
1557,891
1559,887
1563,886
1564,889
1566,892
1562,889
1559,888
1560,883
1561,880
1564,880
1566,880
1567,881
1568,880
1566,880
1564,877
1566,875
1565,872
1568,872
1566,873
1567,875
1570,875
1572,874
1573,873
1573,879
1574,879
1575,878
1578,881
1586,884
1587,871
1588,872
1586,874
1586,876
1589,875
1591,875
1592,881
1592,879
1470,773
1451,724
1450,725
1451,725
1454,726
1439,661
1455,726
1448,716
1439,706
1436,693
1434,687
1435,687
1432,683
1431,682
1429,685
1434,689
1448,682
1452,678
1447,709
1454,737
1456,742
1454,739
1452,736
1449,736
1450,739
1452,743
1456,745
1459,749
1460,758
1457,761
1455,760
1495,739
1455,761
1458,761
1459,761
1463,765
1461,764
1456,762
1456,770
1460,777
1462,776
1463,777
1461,777
1463,782
1461,786
1460,789
1461,792
1463,793
1462,798
1465,794
1463,790
1462,787
1458,776
1459,773
1462,769
1462,768
1463,769
1459,774
1457,774
1455,776
1454,775
1450,775
1451,777
1449,787
1443,784
