x,y
1537,194
1538,190
1533,190
1527,190
1527,200
1531,202
1529,193
1525,185
1531,183
1550,130
1548,136
1551,137
1544,159
1536,158
1536,157
1539,145
1534,137
1534,144
1530,152
1522,159
1520,168
1588,154
1585,149
1588,144
1595,141
1594,142
1582,146
1578,155
1577,159
1572,249
1586,258
1591,261
1591,253
1587,250
1586,251
1587,256
1593,255
1593,257
1594,260
1615,281
1615,287
1615,279
1622,272
1630,274
1631,281
1636,287
1640,283
1649,277
1646,274
1614,229
1615,237
1622,246
1626,247
1628,245
1630,247
1630,241
1634,238
1631,230
1630,230
1631,233
1635,236
1636,229
1636,233
1638,229
1645,211
1645,229
1643,237
1648,229
1644,221
1643,221
1636,221
1633,222
1634,219
1624,214
1623,224
1622,223
1620,222
1621,223
1624,229
1631,231
1639,230
1642,226
1641,220
1644,221
1651,221
1653,225
1653,230
1644,229
1647,233
1650,231
1647,225
1647,230
1640,199
1637,192
1637,191
1634,191
1632,190
1639,192
1645,200
1650,199
1657,195
1671,189
1689,186
1696,188
1696,195
1694,195
1696,184
1693,178
1695,169
1705,168
1716,179
1720,187
1718,188
1719,191
1730,192
1731,191
1734,191
1731,188
1732,188
