x,y
51,861
67,856
93,854
109,842
98,815
63,793
38,790
73,804
97,837
110,812
104,805
100,794
104,800
115,817
107,828
112,827
108,844
103,856
98,865
98,867
109,879
48,930
16,956
3,966
0,961
-20,963
-17,948
-23,946
-18,967
-18,985
-20,991
-20,1006
-22,1005
-17,1001
-15,992
-14,989
-20,986
-49,1000
-31,991
-18,991
-12,987
-4,987
-4,986
-16,989
-36,986
-58,978
-54,973
-53,994
36,1005
38,1002
38,1016
25,1003
30,1006
34,1011
44,1005
46,1002
29,990
19,998
18,998
19,983
-19,951
-38,933
-45,934
-39,938
-43,939
-81,932
-71,958
-62,989
-60,1000
-61,1006
163,1068
170,1041
167,1018
155,1019
162,1019
167,1023
170,1020
175,1016
88,998
90,1009
95,1009
111,1010
107,1002
100,1000
84,995
75,1004
66,999
71,974
85,974
88,979
93,986
96,1006
100,992
104,995
105,996
107,999
113,996
126,992
126,996
119,989
119,988
133,982
145,986
146,982
133,969
126,958
116,953
109,958
104,964
109,963
103,965
104,967
100,978
107,986
116,996
124,1014
