x,y
1443,379
1434,372
1422,375
1425,381
1464,397
1467,397
1457,392
1473,391
1500,393
1497,389
1474,376
1482,369
1474,347
1458,324
1449,327
1448,331
1456,331
1453,371
1470,404
1469,400
1469,393
1471,383
1479,380
1486,362
1492,373
1499,357
1505,353
1514,378
1499,387
1487,375
1485,368
1483,363
1467,359
1481,356
1480,372
1488,370
1494,367
1467,373
1457,380
1458,386
1463,388
1459,381
1445,383
1434,389
1446,401
1453,397
1451,384
1447,390
1440,398
1432,405
1440,387
1448,373
1453,382
1453,392
1441,397
1444,406
1444,404
1439,391
1427,367
1403,357
1392,347
1392,343
1390,338
1398,348
1418,342
1427,348
1439,354
1445,362
1452,355
1436,340
1432,330
1470,332
1499,334
1507,337
1497,332
1474,320
1465,297
1471,290
1479,294
1504,303
1492,316
1481,313
1496,324
1494,343
1470,363
1461,374
1453,376
1456,376
1461,388
1459,385
1461,381
1475,379
1471,385
1464,388
1464,391
1465,378
1466,375
1483,382
1486,392
1493,397
1521,385
1514,400
1504,403
1499,398
1514,394
1521,393
1517,387
1505,398
1487,398
1472,384
1462,391
1471,399
1491,403
