x,y
1030,705
1034,700
1047,696
1065,698
1053,722
1053,734
1055,731
1057,749
1052,749
1048,745
1041,744
1034,740
1032,731
1039,703
1041,681
1034,687
1034,719
1040,734
1042,718
1043,704
1050,715
1055,718
1051,724
1046,720
1046,706
1045,723
1055,717
1062,718
1061,722
1056,708
1042,700
1031,692
1034,670
1039,650
1036,634
1038,663
1043,682
1051,703
1048,708
1047,701
1054,693
1065,681
1060,684
1054,690
1036,730
1030,737
1026,748
1029,754
1031,753
1041,755
1046,757
1045,733
1038,721
1035,732
1035,733
1035,729
1040,716
1051,707
1075,671
1066,688
1046,724
1038,730
1038,742
1040,740
1039,725
1032,714
1026,714
1025,719
1032,724
1035,728
1033,728
1031,734
1028,739
1025,745
1036,734
1043,727
1069,717
1077,715
1075,722
1063,730
1053,731
1041,718
1029,712
1032,714
1046,694
1057,668
1057,680
1059,682
1058,676
1055,675
1055,674
1053,683
1041,699
1042,685
1054,684
1064,686
1067,696
1074,691
1077,687
1073,698
1069,691
1077,669
1070,686
1068,689
1071,689
1080,690
1095,689
1080,703
1054,722
1043,748
1041,751
1040,742
1025,728
1015,708
