x,y
143,158
146,149
158,144
162,151
161,156
153,165
144,172
154,168
138,147
135,143
137,149
138,154
135,148
142,146
141,137
133,151
139,148
130,137
134,140
137,149
135,163
136,159
139,159
148,162
158,165
157,164
156,165
163,171
166,166
165,159
163,157
174,171
177,178
179,191
169,183
162,175
162,168
173,167
173,166
168,162
165,153
165,147
166,148
169,151
172,146
172,140
174,136
171,135
170,129
165,131
162,133
159,129
155,132
161,130
171,124
174,127
168,131
164,133
162,142
161,145
163,147
158,147
165,150
165,151
163,148
158,141
157,133
159,129
158,129
150,132
148,135
155,126
157,110
158,110
154,116
151,117
158,119
154,122
147,117
150,115
154,112
156,112
153,115
153,114
146,114
140,123
137,120
141,122
141,122
140,125
140,124
140,123
142,125
138,119
138,121
135,121
141,127
146,131
145,126
142,117
139,112
143,113
148,114
153,116
152,115
145,114
136,109
146,109
144,95
137,104
138,109
145,107
147,103
148,102
132,109
128,111
125,117
119,119
