x,y
1769,558
1763,571
1770,567
1773,560
1781,559
1774,564
1775,584
1785,588
1770,580
1754,572
1757,569
1745,571
1753,587
1763,619
1767,610
1762,576
1751,574
1752,580
1766,593
1764,586
1759,589
1758,590
1761,569
1761,565
1760,566
1766,568
1773,567
1769,565
1767,567
1772,565
1761,550
1738,536
1738,539
1729,543
1737,553
1740,562
1732,565
1724,566
1729,566
1730,567
1724,579
1729,597
1722,592
1703,590
1699,582
1685,587
1681,574
1680,565
1671,572
1663,570
1665,560
1668,553
1669,555
1673,553
1671,552
1664,569
1660,588
1666,591
1674,589
1671,585
1667,571
1669,559
1699,581
1709,587
1691,579
1694,575
1700,574
1712,566
1711,550
1710,561
1721,559
1726,552
1725,552
1723,547
1719,547
1723,536
1730,543
1749,555
1754,559
1760,560
1760,556
1762,560
1763,568
1749,576
1733,579
1750,577
1762,585
1769,591
1763,583
1756,573
1752,574
1751,569
1753,570
1761,570
1766,562
1758,569
1753,582
1745,589
1749,585
1749,574
1775,574
1781,567
1785,562
1778,547
1778,544
1775,552
1755,563
1742,564
1749,570
1745,565
1735,547
1739,540
1742,546
1736,557
1732,559
