x,y
1691,1051
1675,1051
1675,1047
1670,1029
1671,1033
1701,1055
1732,1062
1716,1048
1720,1054
1705,1049
1684,1024
1665,1011
1674,1000
1696,1009
1724,1011
1737,1033
1730,1020
1701,1015
1684,1019
1670,1011
1658,1014
1644,1020
1650,1018
1665,1028
1652,1029
1649,1028
1674,1033
1701,1037
1704,1057
1709,1052
1707,1048
1698,1046
1696,1021
1706,1005
1682,1003
1673,1005
1670,992
1649,970
1639,946
1655,938
1678,1017
1704,1058
1716,1055
1713,1038
1691,1030
1692,1015
1686,1012
1686,1026
1675,1039
1668,1034
1661,1032
1654,1035
1658,1023
1649,1012
1653,1004
1646,1006
1649,1008
1651,1003
1666,1004
1670,991
1685,1007
1694,1005
1714,979
1696,991
1689,1001
1688,1000
1690,986
1701,968
1707,953
1706,947
1719,961
1712,971
1703,977
1708,999
1705,1000
1704,1002
1702,986
1709,980
1726,1008
1755,1033
1747,1037
1735,1027
1708,1023
1688,1012
1677,994
1679,985
1699,994
1703,1005
1707,1024
1699,1019
1702,1007
1709,990
1687,971
1670,955
1670,975
1667,989
1689,1026
1705,1021
1712,1012
1711,1017
1703,1019
1697,1020
1678,1004
1675,983
1665,980
1668,971
1683,967
1692,982
1689,992
1699,1001
1689,992
1674,979
1673,991
1677,988
1684,984
1675,961
1670,954
1662,951
1663,928
